TIMESTAMP,STRIDE_LENGTH,HEADING
1615126772275,0.3860469792373611,151.4279572442639
1615126772458,0.10282222987327616,151.65272489241886
1615126775521,13.470422745400391,45.4146859890265
1615126775907,0.8368340875397373,42.03280026290802
1615126776171,0.3509630769585437,37.71333368936529
1615126776555,1.2911020740712265,30.865811305508633
1615126777241,0.623798912799407,28.343540614417453
1615126777671,0.21901905376548791,26.051415863750055
1615126778115,0.9166567927049618,24.34362668836166
1615126778476,1.4162233636328736,24.332820240272536
1615126779022,0.46153786800020136,23.1581134019763
1615126779344,0.6895573553109013,23.4810889565727
1615126779693,0.722587106129573,23.50347476633537
1615126780158,0.8222828867980159,22.542218493288765
1615126780606,0.7895581111011274,22.49201376931285
1615126780885,0.22061087790799405,21.97918273434716
1615126781203,0.5338811983673897,20.98929728386337
1615126781753,0.4295000912851088,19.606279607127437
1615126782309,0.2728660606968947,19.547018786056896
1615126782500,0.150470085817902,20.1859135581409
1615126782884,0.4428359628091538,19.963297764812193
1615126783282,0.43439481443197314,20.13411642524126
1615126783532,0.6086058269603045,19.59032057180264
1615126783864,0.3772866988439172,20.325055012815152
1615126784224,0.3595356019533824,22.07627510906756
1615126784643,0.3283917257925606,20.98889179158793
1615126785150,0.8477222090148251,21.19272655807343
1615126785434,0.2987633971048509,21.116355140347785
1615126785945,0.4213714945400371,20.51005008198772
1615126786486,0.35977978465164373,19.440955931941243
1615126786925,0.376843366302666,18.51331762870863
1615126787173,0.031856764783375624,19.357196253742753
1615126787558,0.5679799953220965,19.347559872818668
1615126787942,0.7567039333300629,20.217409983723996
1615126788343,1.122129112408381,20.328402972683033
1615126788848,0.38320922631936094,19.139988669218987
1615126789431,0.49975310658448624,20.21856468002215
1615126789776,0.6961090534775516,20.734461164167787
1615126790080,0.30595922173660695,20.89893714851118
1615126790221,0.014994152713143638,20.530295588521035
1615126790526,0.2552777808847795,20.9738079618943
1615126790888,0.29635912878241966,21.551546719240516
1615126791218,0.3536353857513208,21.662403162745825
1615126791429,0.1892125604659145,22.12301437803864
1615126791735,0.21862038934425287,21.57480226412216
1615126792264,0.6961215598925352,21.716086239758408
1615126792507,0.531959648673288,21.592242913084736
1615126793055,0.317058067161351,20.95442079289096
1615126793402,0.17899653043952135,20.811203194722328
1615126793883,0.339554535238058,20.106122106236327
1615126794277,0.2610442441358929,19.44442622333031
1615126794628,0.5870093749952887,19.24007436306657
1615126795054,0.507912410779674,18.95516747619443
1615126795508,0.33931001150159235,20.041411430595083
1615126799015,6.7656248498354845,-70.32711565922611
1615126799422,0.8924200447985919,-70.04736030562651
1615126800077,1.0393521361130076,-72.62265670888912
1615126800362,0.2345043732943508,-73.08350106158478
1615126800636,0.7179985176454817,-73.39741356670781
1615126801181,1.0236011166922865,-74.45272980882767
1615126801439,1.120706062200073,-74.36550347837682
1615126802192,1.3712344488745998,-73.95061925385593
1615126802588,0.19400240435039406,-75.05201241793469
1615126803043,0.30973698857583276,-75.01504583589988
1615126803461,0.4517838404093266,-75.76502020822173
1615126803869,1.0207574352156057,-75.61133587596379
1615126804621,0.7894004999538973,-75.32944812588356
1615126804920,0.5507869745656702,-73.68137085554153
1615126806008,1.007022796496293,-73.0181166010406
1615126806423,0.2136325090379021,-73.44310590381852
1615126806783,0.23219304151538056,-73.67037225950651
1615126807499,0.41031717198059425,-73.41031246909048
1615126807772,0.2517349518686163,-73.150227738419
1615126808075,0.21476851715223289,-72.57952249403607
1615126808459,0.10755730949669973,-72.67013887262208
1615126808964,0.34678350323053,-73.14570530037285
1615126809246,0.20560887949750528,-72.43013266924643
1615126809750,0.35173826086239757,-71.64724476946188
1615126810136,0.6185382722170307,-71.8797475174197
1615126810825,0.4788351446395711,-73.63275045582566
1615126811531,0.378168333529727,-73.0144221125393
1615126811895,0.29920113999883036,-73.07601253492173
1615126812340,0.2566200227560822,-73.28341881671602
1615126812836,1.1727502482938346,-72.72988340054783
1615126813129,0.8560324517382756,-72.48573759190795
1615126813742,1.465844418835247,-72.48398295129688
1615126813937,0.12628887158952162,-72.49690992862378
1615126814484,0.4162182472819409,-72.92735262867579
1615126814780,0.12562936795882162,-73.51040307833101
1615126815134,0.26315843241489834,-73.49218518197716
1615126815615,0.5433920536897863,-73.6195677208223
1615126815961,0.9993435289802854,-74.64926237944455
1615126816263,0.3245500795490819,-74.58387994619088
1615126816468,0.05391366947659071,-73.80792390330758
1615126816869,0.9510345901754158,-73.30474259330782
1615126817257,1.01615061231209,-73.14262531587701
1615126817619,0.4881768932212638,-73.58126474000487
1615126817880,0.13850947821296922,-73.35598941836729
1615126818265,0.5356446494463785,-73.49280879495025
1615126818671,0.45518401169748923,-73.44527437215439
1615126824193,9.01079742622185,-157.29209098997748
1615126824793,1.8876371908673784,-155.51195341886526
1615126825124,1.0698771793148598,-154.6159831526999
1615126825503,0.68130095512417,-152.05009103025094
1615126825951,3.4758681871903363,-151.63242566114064
1615126826310,2.5591310333187334,-151.4030051560651
1615126826697,1.2593856634911071,-150.50111843357294
1615126827041,0.5688201061738052,-149.06731463091447
1615126827506,0.528065856985197,-148.59499890089054
1615126828089,0.5795971183593807,-147.50452558082213
1615126828370,0.369075719321742,-147.95411744017105
1615126828727,0.14538802069673729,-148.00226976360804
1615126828917,0.2660891452121261,-148.20897550098894
1615126829729,1.186738065704196,-147.18658951037312
1615126830071,0.3094158980405426,-146.85610690675483
1615126830417,0.19725852930059906,-146.1164356256586
1615126830758,0.3661716825787831,-145.87358501568295
1615126831082,0.4674326655707495,-146.80515234423433
1615126831570,0.4021670618334794,-146.5977882145324
1615126831990,0.3324050488506136,-146.61307183526011
1615126832462,0.7230570637131983,-146.88140850523803
1615126832699,0.09849768735677555,-146.5783406132002
1615126833104,0.5861793782119629,-146.36485826300827
1615126833347,0.3372082971872381,-146.10936264228735
1615126834032,0.7039060166723887,-145.99490956312266
1615126834320,0.33070937301665104,-145.99242036911082
1615126834837,0.5003190727408169,-146.59364799674523
1615126835126,0.7444479628637946,-146.69563212263105
1615126835594,1.0180012205919153,-146.86348818232187
1615126836013,0.956992766405188,-146.93177779182574
1615126836380,0.44439164002176734,-147.2814684193136
1615126836725,0.3744316354704713,-146.94069049190128
1615126837472,0.6209443315208019,-147.031641614309
1615126838009,0.538682724969789,-147.2864943866802
1615126838772,0.6207512169165441,-146.27390803800313
1615126839116,0.2689346017046079,-146.5298782222169
1615126839411,0.1806507994072981,-146.20063305109778
1615126839954,0.3989238896538039,-146.15985217173335
1615126840406,0.4236231785240041,-146.0810110600266
1615126841052,0.6388851499440606,-146.60846614995657
1615126841313,0.19133592877733085,-146.3319212020215
1615126841736,0.13492096090915284,-146.77004434617672
1615126842156,0.1815502376113809,-147.24614875312872
1615126842507,0.47523639956054464,-147.85807019533354
1615126842960,0.5631504758818795,-147.81527731292496
1615126843333,0.9536056177298968,-147.09882707490027
1615126843660,0.24555718236589197,-147.72019124975014
1615126843984,0.2890095877095278,-147.47608342561776
1615126868207,7.432292569204524,106.68562376653992
1615126868565,1.265223782820445,107.70033908838172
1615126868865,0.6812677506430387,108.04118096673156
1615126869264,0.4953958367458866,108.34002032601846
1615126870124,2.1546406338204847,111.14962768486298
1615126870569,0.7231248508884747,111.6614158499674
1615126871087,0.8050092878656778,111.38157660766088
1615126871398,0.7965390499320668,111.07565474872212
1615126871819,1.098264864765659,111.1870867462049
1615126872210,0.4852752514223646,111.20108325969272
1615126872531,0.09163324306327936,112.1373944206032
1615126872873,0.2101663756949279,112.17260320180218
1615126873152,0.18987074555435912,112.66561793639268
1615126873458,0.28957049423825154,112.8264172010713
1615126873950,0.6692182956449566,113.71989346105772
1615126874267,0.15472173325357774,113.94033939457032
1615126874714,0.3126780643745408,112.8514064153708
1615126875032,0.3455141000918893,112.66127178858774
1615126875377,0.5534146868768863,112.7339170742079
1615126875568,0.048401341329781244,113.1608409242703
1615126875899,0.2511613066771179,113.15883802370516
1615126876272,0.4075173967623058,113.5579322774403
1615126876611,0.26207022420622783,112.3192831702179
1615126877037,0.2857908845897905,112.42490065302783
1615126877339,0.38400379892742365,112.6336711700615
1615126877886,0.6881273882904237,111.80056651419848
1615126878087,0.2151615538486551,111.70473329893396
1615126878392,0.13472979320911627,111.4775132880622
1615126878722,0.2935155061321759,111.74484053166724
1615126879039,0.2623621615365246,111.72007353019444
1615126879482,0.3526413867882816,111.81027572495316
1615126879888,0.5442403792099337,112.1088844554118
1615126880416,0.5610197633486025,111.0723998540203
1615126881077,0.8911878672274931,111.11816462810086
1615126881388,0.7497532788669969,110.93353829131328
1615126881729,0.8106205585025983,111.77800704772427
1615126882143,1.7536958898130706,113.05226594083564
1615126882232,0.31656136239611277,112.85256197562288
1615126882694,1.1812569085730684,109.92419153177
1615126882967,0.627571076098411,111.28261261585946
1615126883608,1.4073149212108937,111.35420686014956
1615126890879,8.99262526222105,13.248143986075306
1615126891065,0.7665376595175966,12.04469851718095
1615126891513,1.4468260129612576,9.887584278816862
1615126891859,0.5692005964414348,8.347037714821973
1615126892062,0.12916133545044506,7.815653119597497
1615126892392,0.2687378754761238,6.696620679458369
1615126892835,0.8457495579195129,4.995687096004882
1615126892946,0.40756898518743423,5.299861194520419
1615126893232,0.27360257094552365,6.121668719904138
1615126893761,0.6509832491761336,6.134176242161132
1615126893937,0.6643786590249356,6.8496649519091735
1615126894449,0.6881341767626115,7.120035747519217
1615126894746,0.7889062593712137,6.758326007595966
1615126895190,0.26657479634880854,6.608303063504865
1615126895525,0.15293492623551286,5.8463969946949135
1615126895980,0.5274697070412504,5.035324127672551
1615126896230,0.06394552925415908,4.145002345244092
1615126896647,0.32439462757746007,4.376433739652777
1615126897371,0.3424362548329074,4.742463125462557
1615126897617,0.3134842383435621,5.218946701980485
1615126898084,0.8537427460286273,4.648977003708393
1615126898629,0.6237219654311832,4.163149644161127
1615126899094,1.265838377232531,3.5370095045411905
1615126899465,0.4840062661897804,3.816443722533415
1615126899623,0.8626113189095053,3.920572582179744
1615126900223,0.48274824691297624,3.708260633993416
1615126900447,0.23122231860453368,4.493616617876885
1615126901078,0.5028312616109631,4.131356604165805
1615126901435,0.1823440197852122,3.7161098470105425
1615126901663,0.4610234571895533,3.543888944671425
1615126901934,0.3925428921774965,3.3763598003023065
1615126902289,0.5156239260602669,3.0823371813293776
1615126902570,0.5111265151080735,3.4918413065918315
1615126903055,0.41386954605161064,4.064043874257056
1615126903545,0.47816004168621085,3.99687014012081
1615126904008,0.20247418835555253,4.606141963251158
1615126904636,0.5075551242655196,3.1105991531126382
1615126905324,0.5688369615163769,2.2430702644829603
1615126905767,0.2399138484719887,3.0991390463015622
1615126905989,0.18636309360120507,3.432125996088288
1615126906364,0.32532234849984354,3.4983806973389133
1615126906796,0.30200099874104325,3.752487700406242
1615126907361,0.2249229937568531,3.5632530175414665
1615126907738,0.08134523733563048,3.4903207485953507
1615126908042,0.6511188638663845,3.578437134190346
1615126908434,0.17046555770796612,3.4372468045450892
1615126908878,0.4777209663123716,3.598083446083275
1615126909247,0.48858691039499025,3.423968235405071
1615126910101,0.4534416922561202,5.0888294274187755
1615126910414,0.19401841921303342,4.866934516689784
1615126910641,0.3032284075308489,4.814254673412247
1615126913337,8.320927254034608,-90.87488306525722
1615126913671,2.806981509350469,-97.05787340836932
1615126914077,1.9299836894939348,-98.25290757176496
1615126914592,1.6852376491847454,-101.9739049322565
1615126915065,1.7339564863287127,-103.71440705815128
1615126915567,0.9469289778239487,-102.14416436191226
1615126915773,0.19869775912301213,-102.21002051165188
1615126916137,0.7887209011272334,-103.75766461173882
1615126916626,1.0383173718963856,-104.47796843969556
1615126917027,0.9721389824974735,-103.70352239978706
1615126917454,1.007731282404507,-103.97475311901532
1615126917848,0.961813773179383,-103.581081556945
1615126918069,0.09181549013725143,-102.93016262300668
1615126918626,0.6082754788234457,-102.13604897811838
1615126919028,1.3028416849738544,-102.18758801440964
1615126919293,0.35924963494592843,-102.46220103933152
1615126919917,0.8944890908736824,-102.83092451038011
1615126920383,2.0091883545002953,-102.83225040431778
1615126920896,1.1028032378272234,-103.0307282669883
1615126921613,0.7263808745929112,-103.25468162646618
1615126921959,0.30498982852824486,-102.89202821471454
1615126922266,0.3521487226465392,-102.15479754330872
1615126922730,0.8581130275568793,-101.527375663817
1615126923196,0.6525550906353983,-100.4183611489043
1615126923697,0.48208412998708705,-101.51964597279344
1615126924287,3.2227885980855575,-104.05480141680852
1615126924724,1.7233006175425358,-103.99044489808456
1615126925095,1.2724066452309513,-103.86004501528669
1615126925551,1.0428651948234968,-102.97498300256704
1615126925737,0.04530191328483424,-103.35924008921285
1615126926114,1.2434021792294625,-103.80057716618124
1615126926703,1.0797596517735997,-103.79913530960415
1615126927094,1.550929091414629,-104.09363855310563
1615126927442,0.4321763914589116,-104.00687057360452
1615126927863,0.5173584326394487,-104.27465816659488
1615126928334,0.3621330526915778,-104.81589946679232
1615126928731,0.5420961574641414,-104.50113675919106
1615126929017,0.3856214685613202,-103.61028521412034
1615126929402,0.6654957900534986,-102.74436584240554
1615126929762,0.5623849149049942,-103.26972094314364
1615126929993,0.4027302014100631,-103.5724018984704
1615126930272,0.7368017083681577,-103.49993632139204
1615126930847,1.0774783368200347,-101.79625588767574
1615126931153,0.7658727103640173,-102.58915556825632
1615126931556,0.3093356208113651,-102.68029826620402
1615126931836,0.10665594978348514,-102.55614447251132
1615126932090,0.050470424354754906,-102.7652169956146
1615126932659,0.45472397256715924,-103.99646653379035
1615126933000,0.4077611823703864,-104.96770969106564
1615126940298,7.240513225282981,-155.67326587149094
1615126940630,1.5442337427931574,-156.27002442739402
1615126941148,0.8403555326239953,-156.7359784143523
1615126941987,1.2080124588158792,-156.28933730931155
1615126942382,0.5740168295046666,-155.62195641425882
1615126942816,0.7604831513164945,-155.78724161385617
1615126943254,0.7219621826102274,-154.75458725828975
1615126943814,0.5575321920815857,-154.74505192842582
1615126944090,0.340699557295564,-154.82058369097228
1615126944384,0.6304586986008132,-154.62132546950156
1615126944634,0.3387327040164989,-154.51087228882218
1615126945312,0.6515743451428169,-154.92492492107843
1615126945557,0.040262895537921395,-153.52335587046824
1615126945983,0.7584140414766505,-153.08089897030686
1615126946240,0.20093900295753087,-153.56566950238096
1615126946762,0.49396887687627733,-153.45916782525182
1615126947011,0.3170314631184423,-153.10245263292398
1615126947592,0.4412134392407996,-154.06990264859812
1615126947960,0.4631160459904493,-153.19102365257672
1615126948282,0.523141174225602,-152.81519735021482
1615126948818,0.7698574912112921,-153.17723106630464
1615126949398,0.7265263785172305,-153.50082975908774
1615126949621,0.26894041847888017,-153.52479656745743
1615126949899,0.4636169957743841,-153.38440841431833
1615126950182,0.3962345922959054,-153.7821305345333
1615126950449,0.35835249370395283,-153.7462374381753
1615126950933,0.46527865092997556,-153.6908029283482
1615126951389,0.7151624930269385,-153.42763546608643
1615126951679,0.253316649229699,-153.28573571971106
1615126951923,0.34151793773344763,-153.13388110896116
1615126952892,1.0962896589184101,-151.97313485219118
1615126953502,0.6618189592636881,-152.48150485018334
1615126953967,0.9945927711758351,-152.23281805622725
1615126954268,0.14374146029260126,-152.10959461377817
1615126954753,0.4184220085162793,-152.60088960772163
1615126955140,0.6021907379934732,-152.42321100631233
1615126955657,0.3362849514637345,-153.5533280280972
1615126955927,0.5110505962384226,-154.3046266935147
1615126956282,0.23289069873308366,-154.8077892857208
1615126956837,0.6588571185118997,-154.75445061526216
1615126957119,0.12280903664507403,-154.67452322171414
1615126957638,0.6969890443596216,-155.57404472835466
1615126957827,0.30985930736032063,-155.8323852379506
1615126958348,1.1635083674086077,-154.4383939506853
1615126958534,1.459504769253861,-154.63530194044432
1615126959074,1.4524681625652114,-154.74118354250072
1615126959432,0.5595338555232832,-155.27197086331694
1615126959798,1.0448652814168424,-154.2184908109352
1615126960020,0.37712687293987246,-154.2669699547208
1615127001657,3.8696246024359757,123.26971754578548
1615127002024,0.4039394541830854,123.62408816307789
1615127002448,1.350162967901235,124.50337954494788
1615127003031,1.3758302101012143,124.50167074485138
1615127003630,0.6592326266365611,124.44095497934164
1615127003921,0.3303234003085198,124.31617146186932
1615127004393,0.6265444476676907,125.69429556392784
1615127004755,0.4273077975795836,125.8232666623962
1615127005369,0.8921958653940587,125.54818935766647
1615127005720,0.7712211401997271,125.63173249325014
1615127006106,2.1337931427553114,124.81443800293243
1615127006433,0.687715326677063,124.72994844315656
1615127006842,0.6247860811191519,124.9827160324777
1615127007238,1.6095815263491708,124.75977047003434
1615127007521,0.27459281854453343,124.640439916381
1615127007923,0.19755017766768246,124.32041062891908
1615127008230,0.5476617534587069,124.46411054029562
1615127008720,0.9058015445564183,124.7221422750522
1615127009039,0.48838997477453905,125.1339542316772
1615127009393,0.6602491236418795,124.98461167554706
1615127009755,0.3038025365228736,125.35303871505631
1615127010357,1.153880856738343,123.78794380386404
1615127010737,0.7575221674560273,123.7865593006965
1615127011017,0.523252179480147,123.68291484634344
1615127011747,0.8260161510968389,123.99385666017284
1615127012068,0.8165453233479347,124.08127511812884
1615127012314,0.19116537036801162,124.10446925633212
1615127015082,1.1196561636211944,124.73390104901875
1615127016462,2.023961974455447,123.2463946814067
1615127017139,1.308658019731579,123.54267254852309
1615127017662,0.7688939781637316,124.04945638339896
1615127017932,0.1452134767447355,124.2242772759176
1615127018237,0.5262741838183715,124.13439458983068
1615127018783,0.48311974280914827,124.73053643520132
1615127019239,0.6079628125886261,124.93143538799843
1615127019389,0.673771835735647,124.77284202327036
1615127019733,0.45029642649402124,124.59632927409235
1615127020219,0.8618278300878113,124.5444803320246
1615127020568,0.32817719949412183,124.14383275379922
1615127021144,0.42152146613556263,124.54851801237729
1615127025903,13.544520433441372,28.520136123768435
1615127026323,1.1854084694186384,27.494448433724862
1615127026577,0.10213158193932648,27.396014078640636
1615127027030,0.7682178510068427,28.271698325248884
1615127027532,1.1047089138971433,29.13133667119784
1615127027947,0.3105559963165061,28.73839428939876
1615127028253,0.23800526137161215,28.592480087406965
1615127028527,0.7375190933758557,29.42918105839396
1615127028963,0.1870204892751759,29.34223391024197
1615127029316,0.4294822314832847,29.09528692190085
1615127029554,0.39085420512524394,29.291133873940243
1615127030013,0.43349467658857055,29.39433344936727
1615127030202,0.28032016999670395,29.558088999200063
1615127030656,0.5275441521102797,29.69856619490242
1615127030991,0.45915916304246185,30.104329561372445
1615127031378,0.2576120553195449,30.10472755132264
1615127031882,0.41896136498640546,29.722892157747314
1615127032323,0.33160410368946236,30.020737022053677
1615127032655,0.3177234228797854,30.507115014016517
1615127033054,0.2925933631439803,30.945158296676137
1615127033377,0.5769481225959772,31.194574380494707
1615127033694,0.6255225629094752,31.22017803359825
1615127034033,0.39719297003419474,30.491077203682945
1615127034634,0.3923750789543057,30.321200026983416
1615127035182,0.188580955644444,31.32440066403576
1615127035613,0.6527356116392302,30.15380586830023
1615127035988,0.292096953767782,29.985755581790123
1615127036467,1.055025272494401,28.827987380424535
1615127036920,0.6394500464319841,29.099831737637107
1615127037279,0.5627760196788612,28.823850153471664
1615127037738,0.10955164162901099,29.41492402458831
1615127038246,0.17477057361537707,29.705658796016262
1615127038470,0.13459066015182763,29.506243169559816
1615127038819,0.2562544191014915,28.809489188794153
1615127039019,0.048710570528345265,28.4008191514886
1615127039343,0.3078778775800628,29.25709605490583
1615127040020,0.5162002631431983,28.704747965863557
1615127040800,0.5608334830686346,28.94866073708185
1615127041187,0.37791621059024116,28.873953968749145
1615127041711,0.2371550577686654,27.955797645990735
1615127042233,0.20299703035087102,29.049870762438307
1615127042476,0.15638167549477888,28.615303910487963
1615127042943,0.228933587314597,27.938096969958696
1615127043502,0.4443365523693976,27.373008094211727
1615127043794,0.4333657049442863,27.53534664031623
1615127044079,0.10083354776400766,27.790831037040956
1615127044358,0.10198297622625141,27.73143150212376
1615127044866,0.24268327247519927,26.60297634287436
1615127045026,0.15785876341452898,27.115860226029625
1615127045373,0.34794362268832923,26.985826059012528
1615127045619,0.32134030748955267,27.18939526799077
1615127048379,3.2238009340331875,-47.12326098559673
1615127048864,0.8451967857054243,-45.80961657874728
1615127049552,1.5982444862958989,-44.5485328475315
1615127049938,1.3508144762087149,-44.33586179094922
1615127050405,1.6256381111861984,-42.78789384348713
1615127051466,0.9606727388658154,-41.015232797648544
1615127058640,2.158997099686213,-41.297945595476456
1615127061707,2.1184027565627606,-40.513848578595734
1615127071448,13.817304030515501,-140.8637985818378
1615127072208,2.1750157482402486,-143.5006684449731
1615127072505,0.5484225875894211,-143.85628232974426
1615127072764,0.8888501109304259,-144.40822085312283
1615127073168,0.6152180202838986,-145.52024635444326
1615127073853,1.171562667082644,-147.0000038241698
1615127074178,0.5572562496044742,-147.81259780867035
1615127074689,1.1122600042266195,-146.44810348651058
1615127074922,1.3293935306109583,-145.33263275218243
1615127075274,0.8818546300730867,-145.9873283074667
1615127075722,1.157761039101024,-145.96455375391028
1615127076119,0.7273328400766799,-145.38875114376617
1615127076501,0.5368968017047149,-144.72938457075284
1615127076930,1.4110574538469511,-144.02680621905915
1615127077233,0.3485240057710526,-143.82755136142762
1615127077663,0.5959089027764697,-144.2257348316272
1615127078014,1.1149729989376378,-145.09134396769312
1615127078786,0.7876254766859214,-146.07917033923587
1615127079213,0.5663820634794947,-145.61377080120403
1615127079702,1.4818652479515138,-145.83577744918546
1615127079923,0.9619801989894727,-145.78608425360207
1615127080202,0.2489272198984105,-144.7282503106677
1615127080768,1.2414475365929445,-146.14870308934204
