TIMESTAMP,STRIDE_LENGTH
1615111890305,4.967466870854873
1615111890305,4.967466870854873
1615111935697,0.2889535297639201
1615111936232,0.35743307719666273
1615111936737,0.2426006833792549
1615111937259,0.22118787365676074
1615111937721,0.21604359597634737
1615111938764,0.18815986891063563
1615111939257,0.16011431120317443
1615111940147,0.09447008246912691
1615111940644,0.1858490002745894
1615111941237,0.12707225414018364
1615111942030,0.1279458522983301
1615111942834,0.07769892413423296
1615111943199,0.0955226354814398
1615111943761,0.1757264875626774
1615111944386,0.2822765366612856
1615111945144,0.08924688765870048
1615111945679,0.14219045906011196
1615111946071,0.33432967022023696
1615111947042,0.15010697520386085
1615111947835,0.11045783335124515
1615111948336,0.13523564327847737
1615111949028,0.00777348445172521
1615111949210,0.14420940607470456
1615111950044,0.17283122976141208
1615111950606,0.15115904132945612
1615111951188,0.14325866894418837
1615111952107,0.19340310376140923
1615111952743,0.07335161330843665
1615111953450,0.048986282315177654
1615111954016,0.11498313770458957
1615111954624,4.338932482159528
1615111957695,0.08599039643054862
1615111958021,0.5946374560013412
1615111958909,0.09599357935633046
1615111959318,0.09699957240558721
1615111959801,0.3257149571170226
1615111960252,0.237697388470135
1615111960770,0.363829429190603
1615111961483,0.19508317275471754
1615111962293,0.13969850240419746
1615111962831,0.14461421308012312
1615111963376,0.21743762847400427
1615111963928,0.4322879380600342
1615111964651,0.11123704316158056
1615111965166,0.2193078542886595
1615111965919,0.13702257143015428
1615111966633,0.13590889482089752
1615111967186,0.2709678943674576
1615111967867,0.2358903705491877
1615111968776,0.27793254226954556
1615111969848,0.1028896562766457
1615111970429,0.24074185225466227
1615111971502,0.11432148514066931
1615111972010,0.09273787213160967
1615111972610,0.06292115843038015
1615111972921,0.1715641045135996
1615111973546,0.09670120431124474
1615111974091,0.20806454717575695
1615111974681,0.23054896004081726
1615111975360,0.14453345893809866
1615111975751,0.28179929444019036
1615111976782,0.1798439528317175
1615111977404,3.0761026431022453
1615112009113,0.3932662174760626
1615112009884,0.7468845625076903
1615112010768,0.2517554841266212
1615112011737,0.21265610393097933
1615112012486,0.11772032710580138
1615112012992,0.058238487187929344
1615112013275,0.169481341167681
1615112013801,0.12083540804784576
1615112014224,0.09877319432798792
1615112014732,0.21664872414218994
