TIMESTAMP,X,Y,WAP_001,WAP_002,WAP_003,WAP_005,WAP_006,WAP_009,WAP_010,WAP_011,WAP_012,WAP_013,WAP_014,WAP_016,WAP_018,WAP_019,WAP_020,WAP_021,WAP_022,WAP_023,WAP_024,WAP_025,WAP_026,WAP_027,WAP_029,WAP_030,WAP_031,WAP_032,WAP_033,WAP_034,WAP_035,WAP_036,WAP_037,WAP_038,WAP_039,WAP_040,WAP_041,WAP_042,WAP_043,WAP_044,WAP_045,WAP_046,WAP_047,WAP_048,WAP_049,WAP_050,WAP_051,WAP_052,WAP_053,WAP_054,WAP_055,WAP_056,WAP_057,WAP_058,WAP_059,WAP_060,WAP_061,WAP_062,WAP_063,WAP_064,WAP_065,WAP_066,WAP_067,WAP_068,WAP_069,WAP_070,WAP_071,WAP_072,WAP_073,WAP_074,WAP_075,WAP_076,WAP_077,WAP_078,WAP_079,WAP_080,WAP_081,WAP_082,WAP_083,WAP_084,WAP_085,WAP_086,WAP_087,WAP_088,WAP_089,WAP_090,WAP_091,WAP_092,WAP_093,WAP_094,WAP_095,WAP_096,WAP_097,WAP_098,WAP_099,WAP_100,WAP_101,WAP_102,WAP_103,WAP_104,WAP_105,WAP_106,WAP_107,WAP_108,WAP_109,WAP_114,WAP_115,WAP_116,20:a6:cd:f7:7e:20,WAP_120,WAP_121,WAP_122,WAP_123,WAP_124,WAP_125,WAP_126,WAP_128,WAP_129,WAP_130,WAP_131,WAP_132,WAP_133,WAP_138,WAP_144,WAP_145,WAP_146,WAP_147,WAP_148,WAP_149,WAP_150,WAP_151,WAP_152,WAP_153,bc:9f:e4:c8:3c:e0,bc:9f:e4:c8:3c:e1,WAP_155,WAP_158,WAP_160,WAP_162,WAP_163,WAP_164,WAP_165,WAP_166,WAP_167,WAP_168,WAP_169,WAP_170,WAP_174,WAP_175,WAP_176,WAP_177,WAP_178,WAP_179,WAP_186,WAP_187,WAP_188,WAP_189,WAP_190,WAP_191,WAP_192,WAP_193,WAP_194,WAP_195,WAP_196,WAP_197,WAP_199,WAP_201,WAP_202,WAP_203,WAP_206,WAP_207,WAP_208,WAP_209,WAP_210,WAP_211,WAP_214,WAP_215,WAP_216,WAP_217,WAP_218,WAP_219,BEACON_01,BEACON_02,BEACON_03,BEACON_04,BEACON_05,BEACON_06,BEACON_07,BEACON_08,BEACON_09,BEACON_10,BEACON_11
1615127397729,19.2,29.6,-52.142857142857146,-54.57142857142857,100.0,-79.5,100.0,100.0,-88.14285714285714,100.0,100.0,-85.0,-86.85714285714286,-79.57142857142857,100.0,100.0,100.0,100.0,100.0,-80.5,100.0,100.0,-71.0,100.0,-72.0,100.0,100.0,100.0,100.0,100.0,100.0,-79.0,-79.25,100.0,-79.0,-78.0,-86.0,-86.0,-85.33333333333333,-55.4,-54.6,-53.6,-53.714285714285715,-54.142857142857146,-54.0,100.0,-67.0,-68.5,-82.42857142857143,-82.28571428571429,-82.14285714285714,100.0,100.0,100.0,-90.0,-89.2,-89.33333333333333,-63.166666666666664,-63.285714285714285,-63.166666666666664,-68.33333333333333,-68.42857142857143,-68.57142857142857,-67.4,-64.0,-68.66666666666667,-73.2,-72.14285714285714,-72.28571428571429,100.0,100.0,100.0,-91.0,-91.0,-91.5,100.0,100.0,100.0,-90.42857142857144,-90.71428571428572,-90.85714285714286,-66.16666666666667,-63.75,-66.0,-75.0,-75.0,-74.6,-41.285714285714285,-41.0,-41.714285714285715,-50.0,-50.285714285714285,-50.57142857142857,-73.0,-72.0,-71.33333333333333,-88.0,-87.42857142857143,-87.42857142857143,-60.0,-62.0,-60.5,-63.714285714285715,-63.857142857142854,-63.714285714285715,100.0,-41.25,-47.285714285714285,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-63.142857142857146,-56.4,-70.66666666666667,100.0,100.0,100.0,100.0,100.0,-84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-84.0,-81.0,100.0,100.0,100.0,-77.0,100.0,100.0,-91.5,-92.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-85.0,-86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-79.66666666666667,-71.0,-90.5,100.0,100.0,100.0,-85.25,-76.0,-76.5,-88.0,-87.0
1615127424853,19.2,29.6,-56.833333333333336,-59.0,100.0,-77.0,100.0,100.0,-87.83333333333333,100.0,100.0,-82.33333333333333,-85.83333333333333,-79.83333333333333,100.0,100.0,100.0,100.0,100.0,-76.8,100.0,100.0,-77.33333333333333,-74.5,-68.0,100.0,100.0,100.0,-82.0,100.0,100.0,-81.0,-77.0,-86.0,-80.0,-79.0,-84.0,-84.0,-85.0,-54.0,-54.5,-54.166666666666664,-54.0,-53.666666666666664,-54.5,-72.0,100.0,-71.5,-84.5,-84.66666666666667,-84.66666666666667,100.0,100.0,-75.5,-89.5,100.0,-90.0,-56.0,-55.5,-56.166666666666664,-69.33333333333333,-68.33333333333333,-69.0,-66.0,-63.5,-65.0,-71.5,-71.5,-71.66666666666667,100.0,100.0,100.0,-90.33333333333331,-90.75,-90.66666666666669,100.0,100.0,-79.0,-91.66666666666669,-91.0,-92.0,-65.6,-65.0,-63.6,-75.66666666666667,-75.4,-75.16666666666667,-46.333333333333336,-46.0,-46.833333333333336,-52.5,-53.0,-53.333333333333336,-79.0,100.0,-78.0,-88.0,-88.4,-88.6,-62.5,-63.666666666666664,-65.6,-62.666666666666664,-62.833333333333336,-62.333333333333336,100.0,-44.833333333333336,-52.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-62.5,-59.5,-68.0,100.0,100.0,100.0,100.0,100.0,-85.0,100.0,100.0,100.0,-88.8,-88.4,-88.5,100.0,100.0,100.0,100.0,-83.0,-80.0,100.0,100.0,100.0,100.0,100.0,100.0,-92.0,-91.33333333333331,-90.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-79.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-81.75,-74.33333333333333,-88.0,100.0,100.0,100.0,-87.0,-75.83333333333333,-81.75,100.0,-92.0
1615127449360,19.2,29.6,-50.833333333333336,-57.5,100.0,100.0,100.0,100.0,-89.66666666666667,100.0,100.0,-81.0,-86.33333333333333,-82.0,100.0,100.0,100.0,100.0,100.0,-82.0,-86.0,100.0,-79.0,-78.0,-73.5,100.0,100.0,100.0,100.0,100.0,100.0,-78.5,-78.75,100.0,100.0,-80.0,100.0,100.0,100.0,-57.5,-59.166666666666664,-59.8,-56.0,-55.833333333333336,-56.666666666666664,100.0,100.0,-70.0,-83.5,-83.5,-83.5,-77.0,100.0,-76.5,-90.5,-92.0,-90.66666666666669,-63.4,-62.166666666666664,-62.333333333333336,-66.83333333333333,-66.83333333333333,-66.5,-73.0,-73.0,-71.0,-75.66666666666667,-75.5,-75.33333333333333,100.0,100.0,100.0,-90.0,-90.6,-90.6,100.0,100.0,-78.0,-91.16666666666669,-91.0,-91.66666666666669,-62.5,-61.75,-61.75,-71.83333333333333,-71.16666666666667,-71.0,-43.666666666666664,-40.5,-40.5,-46.5,-46.666666666666664,-47.0,-80.0,-81.0,-80.0,-87.66666666666667,-87.16666666666667,-87.16666666666667,-66.5,-63.2,-61.0,-65.16666666666667,-65.16666666666667,-65.0,100.0,-38.5,-45.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-59.333333333333336,-58.333333333333336,-68.75,100.0,100.0,100.0,100.0,100.0,-85.0,100.0,100.0,100.0,-90.0,-89.75,-89.0,100.0,100.0,100.0,100.0,-84.0,-82.66666666666667,100.0,100.0,-90.0,100.0,100.0,-79.0,-92.0,-92.0,-92.0,100.0,100.0,-86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-76.5,-77.0,-86.0,100.0,100.0,100.0,-90.5,-84.66666666666667,-79.6,100.0,-88.0
1615127526742,20.6,33.7,-42.8,-43.166666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-83.5,-82.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-89.83333333333333,-82.0,100.0,100.0,-88.0,100.0,100.0,-91.0,-68.25,-69.75,-66.25,-66.0,-65.66666666666667,-66.0,-79.0,100.0,100.0,-90.83333333333331,-91.0,-90.4,100.0,100.0,-85.0,100.0,100.0,100.0,-74.0,-75.75,-77.2,-84.33333333333333,-83.66666666666667,-83.66666666666667,-77.0,-77.5,-79.5,-84.5,-84.8,-84.16666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-80.0,-78.0,-78.0,-90.66666666666669,-90.0,-90.33333333333331,-42.666666666666664,-41.833333333333336,-42.833333333333336,-44.0,-45.166666666666664,-45.0,100.0,100.0,100.0,100.0,100.0,100.0,-71.0,-71.66666666666667,-71.66666666666667,-77.0,-77.16666666666667,-76.83333333333333,100.0,-30.8,-35.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-71.33333333333333,-67.75,-76.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-92.5,-88.5,100.0,100.0,100.0,100.0,100.0,-83.33333333333333,-73.25,100.0,100.0
1615127550665,20.6,33.7,-43.333333333333336,-43.333333333333336,-88.0,100.0,100.0,100.0,100.0,100.0,100.0,-90.0,100.0,-89.33333333333333,100.0,100.0,100.0,100.0,100.0,-83.0,100.0,100.0,-76.75,100.0,-81.0,100.0,100.0,100.0,100.0,100.0,100.0,-88.66666666666667,100.0,100.0,100.0,100.0,-91.0,-90.0,-91.0,-63.666666666666664,-62.6,-64.0,-66.83333333333333,-66.83333333333333,-66.66666666666667,-86.0,100.0,-80.0,-90.83333333333331,-90.5,-91.0,100.0,100.0,-84.0,100.0,100.0,100.0,-72.0,-75.6,-72.66666666666667,-83.2,-83.2,-84.0,-77.5,-76.5,-75.0,-84.6,-84.6,-84.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-84.0,-84.0,100.0,100.0,100.0,-74.0,-72.66666666666667,-72.8,-89.5,-89.0,-89.16666666666667,-36.5,-37.333333333333336,-36.166666666666664,-43.166666666666664,-43.666666666666664,-43.5,100.0,100.0,-85.0,100.0,100.0,-94.0,-70.5,-76.5,-71.5,-75.83333333333333,-75.83333333333333,-76.16666666666667,100.0,-35.166666666666664,-34.166666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-69.4,-66.2,-78.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-84.0,-81.75,100.0,100.0,100.0,100.0,100.0,-87.75,-72.2,100.0,100.0
1615127573931,20.6,33.7,-41.666666666666664,-41.166666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-89.5,100.0,-90.33333333333331,100.0,100.0,100.0,100.0,100.0,-83.0,100.0,100.0,-85.0,100.0,-83.0,100.0,100.0,100.0,100.0,100.0,100.0,-85.0,-82.66666666666667,100.0,100.0,-85.0,100.0,-89.0,-89.0,-66.0,-63.166666666666664,-63.8,-65.5,-65.33333333333333,-65.5,-81.0,100.0,-88.0,-90.8,-90.83333333333331,-91.16666666666669,100.0,-86.0,-87.0,100.0,100.0,100.0,-74.25,-72.0,-73.4,-83.6,-84.16666666666667,-83.33333333333333,-78.0,-79.0,100.0,-84.0,-84.2,-83.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-85.0,100.0,100.0,100.0,100.0,-77.0,-67.0,-77.0,-90.33333333333331,-90.0,-90.16666666666669,-46.5,-41.666666666666664,-41.666666666666664,-42.5,-42.833333333333336,-42.833333333333336,-84.0,-84.0,-82.0,100.0,100.0,-93.0,-71.0,-70.16666666666667,-68.75,-76.16666666666667,-76.0,-75.83333333333333,100.0,-38.833333333333336,-34.166666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-68.16666666666667,-66.8,-80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-89.66666666666667,-88.0,100.0,100.0,100.0,100.0,100.0,-87.5,-79.75,100.0,100.0
1615127599652,20.6,33.7,-44.0,-41.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-90.0,100.0,100.0,100.0,100.0,100.0,-82.0,100.0,100.0,-77.0,-82.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-85.6,-80.33333333333333,-80.0,-82.0,-81.5,-90.0,-89.0,-90.0,-64.0,-64.4,-64.0,-66.16666666666667,-66.16666666666667,-66.16666666666667,-76.0,-77.0,-81.0,-88.83333333333333,-89.0,-88.83333333333333,100.0,-77.0,100.0,100.0,100.0,100.0,-72.4,-71.4,-72.4,-81.16666666666667,-81.5,-81.66666666666667,100.0,100.0,100.0,-84.4,-84.8,-84.6,100.0,100.0,100.0,100.0,100.0,100.0,-83.5,100.0,100.0,100.0,100.0,100.0,-78.0,-76.5,-78.0,-90.6,-90.6,-90.0,-42.333333333333336,-42.166666666666664,-42.166666666666664,-42.0,-42.666666666666664,-42.833333333333336,-83.0,-80.5,100.0,-91.25,-91.25,-91.0,-70.5,100.0,-71.0,-75.8,-75.8,-75.6,100.0,-35.2,-36.166666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-65.4,-65.5,-74.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-92.0,-84.0,100.0,100.0,100.0,100.0,100.0,-87.0,-75.5,100.0,100.0
1615128762239,21.7,23.3,-63.25,-61.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-85.4,-86.2,-85.6,100.0,100.0,100.0,100.0,100.0,-79.0,100.0,100.0,-73.5,-71.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-91.0,100.0,100.0,100.0,100.0,-89.0,100.0,100.0,-44.75,-46.0,-47.0,-41.2,-41.2,-41.4,100.0,100.0,-84.0,-93.0,-93.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,-73.0,-72.0,-71.5,-78.6,-79.0,-79.2,-72.33333333333333,-74.0,-68.5,-76.4,-76.4,-76.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-71.75,-77.0,100.0,-87.0,-87.0,-87.2,-59.2,-59.0,-59.0,-61.4,-61.2,-60.8,-78.0,-80.0,-76.0,100.0,100.0,100.0,-62.333333333333336,-67.5,-61.75,-65.6,-65.8,-66.0,100.0,-51.75,-59.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-69.2,-63.75,-75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-81.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-87.5,-76.4,-83.25,100.0,100.0,100.0,100.0,-80.0,-82.25,100.0,100.0
1615128783974,21.7,23.3,-59.75,-60.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-85.0,-86.75,-85.75,100.0,100.0,100.0,100.0,100.0,-80.0,100.0,100.0,-79.0,-73.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-89.66666666666667,-81.66666666666667,-85.0,100.0,100.0,-90.0,-90.0,-91.0,-48.8,-46.833333333333336,-46.25,-44.0,-44.125,-44.25,100.0,100.0,-81.0,-92.57142857142856,-91.14285714285714,-91.125,100.0,100.0,100.0,100.0,100.0,100.0,-71.0,-67.6,-71.6,-79.875,-81.0,-80.375,-71.83333333333333,-74.33333333333333,-70.83333333333333,-74.28571428571429,-74.28571428571429,-74.42857142857143,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-87.0,100.0,100.0,100.0,-70.57142857142857,-71.5,-73.6,-88.25,-87.625,-88.125,-54.25,-51.5,-52.5,-61.25,-61.25,-61.5,100.0,-78.0,-72.0,100.0,100.0,100.0,-55.5,-56.75,-56.333333333333336,-64.5,-63.666666666666664,-63.666666666666664,100.0,-54.4,-58.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-69.0,-65.25,-74.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-88.0,-78.25,-85.57142857142857,100.0,100.0,100.0,100.0,-81.2,-83.83333333333333,-87.0,100.0
1615128810974,21.7,23.3,-63.5,-61.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-85.33333333333333,-87.66666666666667,-86.0,100.0,100.0,100.0,100.0,100.0,-79.5,100.0,100.0,-76.75,-69.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-90.0,100.0,100.0,100.0,100.0,-90.33333333333331,-90.0,-89.5,-50.0,-49.6,-50.0,-45.0,-45.0,-45.0,100.0,100.0,-82.0,-92.75,-92.5,-93.0,100.0,100.0,-86.0,100.0,100.0,100.0,-71.33333333333333,-71.0,-71.5,-82.16666666666667,-82.0,-81.4,-72.75,-75.0,-71.33333333333333,-73.66666666666667,-73.66666666666667,-73.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-72.5,-71.66666666666667,-72.5,-89.33333333333333,-89.5,-89.0,-50.166666666666664,-51.166666666666664,-50.666666666666664,-62.333333333333336,-62.333333333333336,-62.0,100.0,100.0,100.0,100.0,100.0,100.0,-65.0,-65.5,-65.75,-66.16666666666667,-66.83333333333333,-67.0,100.0,-51.833333333333336,-59.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-68.5,-62.6,-74.0,100.0,100.0,100.0,100.0,100.0,100.0,-84.5,-81.0,-84.0,100.0,100.0,100.0,100.0,100.0,100.0,-81.0,100.0,-82.0,100.0,100.0,100.0,-86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-83.0,-84.0,-88.0,100.0,100.0,100.0,-93.0,-70.0,-84.42857142857143,100.0,100.0
1615128834031,21.7,23.3,-55.5,-63.5,100.0,-82.0,100.0,100.0,100.0,100.0,100.0,-85.66666666666667,-86.5,-86.0,100.0,100.0,100.0,100.0,100.0,-81.0,100.0,100.0,-79.0,-75.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-84.0,-91.5,-91.0,-91.0,-54.666666666666664,-53.666666666666664,-55.5,-46.166666666666664,-46.0,-46.333333333333336,100.0,-79.5,-79.0,-91.33333333333331,-91.33333333333331,-91.4,100.0,-72.0,100.0,100.0,100.0,100.0,-72.0,-70.75,-71.6,-78.83333333333333,-78.83333333333333,-79.33333333333333,-66.75,-70.66666666666667,-68.25,-76.16666666666667,-76.0,-76.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-84.5,100.0,100.0,100.0,100.0,-76.0,-78.5,-88.5,-88.16666666666667,-88.66666666666667,-52.5,-52.666666666666664,-52.833333333333336,-59.0,-59.166666666666664,-59.166666666666664,-76.0,100.0,-77.0,-92.0,-92.0,-91.0,-59.666666666666664,-60.2,-60.0,-64.16666666666667,-64.8,-64.6,100.0,-50.5,-59.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-67.66666666666667,-60.666666666666664,-75.33333333333333,100.0,100.0,100.0,100.0,-84.0,100.0,-86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-79.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-91.4,-71.5,-82.25,100.0,100.0,100.0,100.0,-77.0,-86.6,-88.33333333333333,100.0
1615128621318,23.4,25.0,-59.75,-61.333333333333336,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-88.0,-88.66666666666667,-87.83333333333333,100.0,100.0,100.0,100.0,100.0,-81.5,100.0,100.0,-77.33333333333333,-76.66666666666667,-75.0,100.0,100.0,100.0,100.0,100.0,100.0,-88.33333333333333,100.0,100.0,100.0,-79.0,-88.66666666666667,-90.0,-89.33333333333333,-45.5,-43.166666666666664,-43.166666666666664,-44.5,-44.5,-44.666666666666664,100.0,100.0,-78.0,-91.16666666666669,-90.83333333333331,-90.83333333333331,-82.0,100.0,-83.5,100.0,100.0,100.0,-69.0,-69.75,-68.5,-83.0,-82.4,-82.0,-70.0,-69.6,-68.83333333333333,-72.4,-72.2,-72.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-77.0,-76.33333333333333,-89.16666666666667,-89.33333333333333,-88.83333333333333,-53.166666666666664,-52.4,-52.8,-62.5,-62.833333333333336,-62.666666666666664,-77.5,-76.0,-76.5,100.0,100.0,100.0,-59.8,-61.75,-60.2,-61.833333333333336,-62.0,-61.666666666666664,100.0,-52.833333333333336,-59.166666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-67.33333333333333,-65.0,-80.0,100.0,100.0,100.0,100.0,100.0,100.0,-81.0,-88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-83.0,100.0,-83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-88.0,-77.0,-90.0,100.0,-92.0,100.0,-90.0,-77.75,-87.6,-93.0,100.0
1615128648880,23.4,25.0,-58.833333333333336,-60.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-88.0,-87.83333333333333,-88.66666666666667,100.0,100.0,100.0,100.0,100.0,-80.0,100.0,100.0,-81.0,-73.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-89.0,100.0,-83.0,100.0,100.0,-93.0,-91.0,-89.0,-45.6,-45.8,-46.2,-44.2,-44.2,-44.4,100.0,100.0,100.0,-91.2,-91.16666666666669,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,-72.0,-70.0,-69.0,-81.16666666666667,-81.66666666666667,-81.6,-67.33333333333333,-66.2,-66.0,-72.25,-72.5,-72.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-74.0,-74.0,-72.0,-88.66666666666667,-89.16666666666667,-88.5,-55.333333333333336,-53.666666666666664,-54.5,-60.166666666666664,-60.166666666666664,-60.0,100.0,100.0,100.0,100.0,100.0,-92.0,-57.2,-57.0,-56.0,-62.0,-61.0,-61.5,100.0,-53.6,-58.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-69.16666666666667,-61.8,-75.25,100.0,100.0,100.0,100.0,100.0,-83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-86.0,-73.85714285714286,-82.66666666666667,100.0,100.0,100.0,-94.0,-79.66666666666667,-83.33333333333333,-89.0,100.0
