TIMESTAMP,X_x,Y_x,X_y,Y_y,ORIENTATION,ROLL,PITCH,YAW,ACC_X,ACC_Y,ACC_Z,RRATE_X,RRATE_Y,RRATE_Z,MAG_X,MAG_Y,MAG_Z,QUAT_W,QUAT_X,QUAT_Y,QUAT_Z
1615126647690.0,16.94527682407377,34.34425799880352,6.8,33.7,0,-12.782516150830114,13.558118734700052,122.75701165987884,-0.5389862060546875,2.8801116943359375,9.623046875,0.023651123046875,-0.026611328125,-0.019622802734375,20.3155517578125,-18.0877685546875,-13.5833740234375,0.4842502176761627,0.0500222891569137,0.1532242894172668,0.8599545359611511
1615126648437.0,17.51812407736312,34.40944071217192,6.8,33.7,0,-12.572357812191251,13.066601565254304,122.65621055941529,-0.5401763916015625,2.883697509765625,9.335739135742188,-0.0152435302734375,0.002685546875,0.0442962646484375,18.06640625,-17.1356201171875,-17.28668212890625,0.4847420156002044,0.0470352657139301,0.1497075706720352,0.8604652881622314
1615126648866.0,18.16823847473399,34.47795892185856,6.8,33.7,0,-12.406539109923637,12.948878778273611,123.0017494247584,-0.616790771484375,2.8908843994140625,9.451858520507812,0.0406951904296875,-0.04046630859375,0.0197906494140625,19.4122314453125,-16.31317138671875,-13.17291259765625,0.4820342361927032,0.0472863353788852,0.1478445380926132,0.8622928857803345
1615126649194.0,18.771336471935776,34.5140422320353,6.8,33.7,0,-12.326489761523732,12.557320515201551,123.72251188196508,-0.679046630859375,2.8693389892578125,9.401580810546877,0.074249267578125,-0.073486328125,-0.0095062255859375,19.8211669921875,-16.7694091796875,-15.5303955078125,0.4764237105846405,0.0455518402159214,0.1453833580017089,0.8659152388572693
1615126649618.0,19.243653663320366,34.53935221780743,6.8,33.7,0,-12.377773989228286,12.579749084509858,124.31366400723736,-0.5030670166015625,2.8118743896484375,9.386016845703123,0.0220489501953125,-0.020233154296875,-0.0025787353515625,17.7642822265625,-17.73681640625,-17.108154296875,0.471979558467865,0.0462621189653873,0.1456233412027359,0.8682677745819092
1615126650156.0,19.863729063041983,34.590080689211035,6.8,33.7,0,-12.12965475151428,13.19077642503238,123.75617826770714,-0.573699951171875,2.6885833740234375,9.609878540039062,0.122711181640625,-0.035675048828125,0.01873779296875,20.5902099609375,-16.30096435546875,-15.13214111328125,0.476311594247818,0.051260769367218,0.146399050951004,0.8654865026473999
1615126650336.0,20.385892680528645,34.62251681983214,6.8,33.7,0,-11.968076167552535,13.152802642638097,123.42163255819293,-0.4755401611328125,2.8549652099609375,9.498550415039062,-0.019500732421875,0.0255889892578125,0.00115966796875,19.0216064453125,-14.70947265625,-17.02728271484375,0.4787518680095672,0.0512180924415588,0.1451778560876846,0.8643475770950317
1615126650603.0,21.029196447594206,34.66115188893287,6.8,33.7,0,-12.004150747073991,12.993138206455605,123.88172687509464,-0.46356201171875,2.7256927490234375,9.486572265625,-0.017913818359375,0.0186614990234375,-0.004180908203125,17.47894287109375,-18.15338134765625,-15.8782958984375,0.4752403497695923,0.0504282750189304,0.1446108072996139,0.8664244413375854
1615126650911.0,21.41541217369844,34.69281173347751,6.8,33.7,0,-12.096914538631044,13.073326119954688,124.00091495939078,-0.5018768310546875,2.95074462890625,9.35369873046875,-0.0083160400390625,-0.015960693359375,0.0075531005859375,18.36395263671875,-15.01007080078125,-15.12908935546875,0.474407285451889,0.0508090443909168,0.1455772072076797,0.866696834564209
1615126652347.0,22.215783625223445,34.738868898211706,6.8,33.7,0,-11.984368347191802,13.058684379772536,123.79371748202168,-0.5234222412109375,2.8729248046875,9.330947875976562,0.0103302001953125,-0.02288818359375,-0.006317138671875,18.44482421875,-16.85028076171875,-14.08233642578125,0.4759188890457153,0.0509011074900627,0.144760251045227,0.8659992814064026
1615126652784.0,22.835852229282363,34.76048774371667,6.8,33.7,0,-11.97562062273621,13.137995742499044,123.83541358351724,-0.5497589111328125,2.8525848388671875,9.32257080078125,-0.02056884765625,-0.015960693359375,-0.019622802734375,17.54302978515625,-15.95916748046875,-16.27655029296875,0.4756261706352234,0.0515973083674907,0.1449902504682541,0.8660804033279419
1615126653131.0,23.24206974548654,34.780554105907655,6.8,33.7,0,-12.01029200568145,12.997839036603208,123.8693727525576,-0.5868682861328125,2.8525848388671875,9.437484741210938,0.01458740234375,-0.0010528564453125,-0.002044677734375,16.89605712890625,-15.6097412109375,-15.97747802734375,0.4753380119800567,0.0504232123494148,0.1446813195943832,0.8663593530654907
1615126653653.0,23.804984825236335,34.806459650789584,6.8,33.7,0,-11.99152329476243,12.76003668493545,124.05979244208602,-0.4216766357421875,2.831024169921875,9.523681640625,-0.0024566650390625,-0.002105712890625,-0.010040283203125,19.54803466796875,-17.61932373046875,-14.24407958984375,0.4738077521324157,0.0489184856414794,0.1435149013996124,0.8674771785736084
1615126654425.0,24.331229875472278,34.829379866503636,6.8,33.7,0,-12.70254390584129,12.299397788849754,124.31589824858172,-0.6024322509765625,2.8908843994140625,9.224411010742188,-0.01470947265625,-0.0084991455078125,-0.0025787353515625,19.36187744140625,-14.18609619140625,-14.29901123046875,0.4719769954681396,0.0427760854363441,0.1469796895980835,0.8682193756103516
1615126654586.0,24.966900892619567,34.869242222004324,6.8,33.7,0,-12.493825253860626,12.284497006157638,123.89512549465783,-0.5856781005859375,2.8418121337890625,9.557205200195312,0.0236358642578125,-0.0021209716796875,-0.0004425048828125,18.5272216796875,-15.60516357421875,-16.40777587890625,0.4750782549381256,0.0429873578250408,0.1454982012510299,0.8667658567428589
1615126655210.0,25.42803153116857,34.90011489419229,6.8,33.7,0,-12.33541175787424,12.292470893654968,124.39833921481464,-0.6132049560546875,2.698150634765625,9.530868530273438,0.0268402099609375,-0.02288818359375,0.0086212158203125,17.81005859375,-19.35272216796875,-13.31329345703125,0.4712097346782684,0.044338546693325,0.1441381573677063,0.8690337538719177
1615126655460.0,26.008099359691197,34.93787273617156,6.8,33.7,0,-12.44532897201988,12.322874584630377,124.60706856317078,-0.69580078125,2.825042724609375,9.28546142578125,0.027374267578125,-0.03460693359375,0.0048828125,19.8944091796875,-16.6015625,-14.9322509765625,0.4696807563304901,0.0443841554224491,0.1450106501579284,0.8697137236595154
1615126655770.0,26.395127224365176,34.968426250467985,6.8,33.7,0,-12.103763938457767,12.445631049920197,124.64534331219718,-0.579681396484375,2.77716064453125,9.309402465820312,0.009796142578125,-0.0426025390625,0.0048828125,19.02618408203125,-17.20428466796875,-15.899658203125,0.4693017601966858,0.0467750541865825,0.1428834795951843,0.8701449632644653
1615126656119.0,26.872689745278706,34.99488839088525,6.8,33.7,0,-11.989180072842675,12.682807830645237,124.39181464984271,-0.5401763916015625,2.8322296142578125,9.35369873046875,0.006072998046875,0.015472412109375,0.00274658203125,19.769287109375,-16.4306640625,-15.55023193359375,0.4712640941143036,0.0487508699297905,0.1430509686470031,0.8689476251602173
1615126656628.0,27.23265459049273,35.024648733218676,6.8,33.7,0,-12.085951734919666,12.42808588488892,124.58294180297538,-0.5282135009765625,2.7520294189453125,9.449462890625,0.0055389404296875,0.0080108642578125,0.0134124755859375,19.36798095703125,-16.204833984375,-13.35296630859375,0.4697617888450622,0.0466354377567768,0.1427048742771148,0.869933545589447
1615126656825.0,27.853807903942997,35.061282347624626,6.8,33.7,0,-12.01338601085808,12.373281612672423,124.1600315689795,-0.5904693603515625,2.7987060546875,9.504531860351562,-0.0184478759765625,-0.0074462890625,-0.0063018798828125,16.888427734375,-17.63458251953125,-13.34075927734375,0.4729198813438415,0.0459876246750354,0.1421095728874206,0.8683528900146484
1615126657474.0,28.374064350930002,35.07921834873975,6.8,33.7,0,-11.817075995333138,12.560098349166116,123.43760255586253,-0.641937255859375,2.7436370849609375,9.558395385742188,0.0199127197265625,-0.0191650390625,-0.02069091796875,18.03131103515625,-17.10968017578125,-16.009521484375,0.4783704280853271,0.0473385155200958,0.1416617333889007,0.8653627634048462
1615126658029.0,28.674119726225495,35.10428144808634,6.8,33.7,0,-11.83403100215931,12.581624683636775,123.13721180455812,-0.499481201171875,2.8418121337890625,9.544036865234377,-0.035491943359375,-0.0186309814453125,0.0107421875,20.62225341796875,-16.24298095703125,-16.70074462890625,0.4806514084339142,0.0470602177083492,0.141999751329422,0.8640576601028442
1615126658505.0,29.386660601100242,35.143906393412415,6.8,33.7,0,-11.943971002608542,12.50255225906194,123.48352748779176,-0.5294036865234375,2.8011016845703125,9.305816650390623,0.0300445556640625,-0.0058441162109375,-0.0025787353515625,17.33856201171875,-15.49072265625,-16.89453125,0.4780558347702026,0.0464259013533592,0.142371118068695,0.8654696345329285
1615126676965.0,29.93222681789515,35.27035463604936,6.8,33.7,90,18.39010808883831,11.016237569482604,22.366206148452896,-0.4803314208984375,3.3601531982421875,9.233978271484377,0.06146240234375,-0.00531005859375,0.0144805908203125,8.770751953125,14.5660400390625,-24.28741455078125,0.9609601497650146,0.1744149476289749,0.0621056966483593,0.2056159228086471
1615126678323.0,30.43490974948274,35.34673363453769,6.8,33.7,90,18.38257176036335,11.008160920393696,23.012746295779312,-0.3175201416015625,3.4403533935546875,9.2447509765625,0.0364227294921875,-0.01702880859375,0.00115966796875,12.7105712890625,11.566162109375,-28.08837890625,0.9598050117492676,0.1746867001056671,0.0610664412379264,0.2110208123922348
1615126680198.0,30.887525348544216,35.43267366815048,6.8,33.7,90,18.1616840941291,11.23796805779332,23.968939521394237,-0.489898681640625,3.422393798828125,9.075973510742188,0.0183258056640625,-0.002655029296875,0.002227783203125,13.1011962890625,13.1103515625,-26.39312744140625,0.958093523979187,0.1737224459648132,0.0619631595909595,0.2191753387451172
1615126680549.0,31.234905803883414,35.49504689162249,6.8,33.7,90,18.22025452693711,11.4006774729322,24.12061120165919,-0.462371826171875,3.404449462890625,9.141815185546877,0.0108642578125,-0.01116943359375,-0.004180908203125,12.3748779296875,13.81378173828125,-25.67291259765625,0.9575316905975342,0.1745636612176895,0.0629894882440567,0.2206646800041198
1615126699832.0,31.71038669373065,35.44144171026201,6.8,33.7,180,11.14289088306202,-24.80384590517755,-71.48622090610763,-0.6299591064453125,4.2974853515625,8.747955322265625,-0.00457763671875,-0.0026397705078125,-0.0095062255859375,-17.86346435546875,-0.75836181640625,-20.0775146484375,0.7767795324325562,0.2018257826566696,-0.1181017085909843,-0.5847494602203369
1615126702758.0,32.045797226739246,35.40502356809232,6.8,33.7,180,12.104684067783278,-24.230568057097965,-69.65073252826014,-0.5270233154296875,4.289093017578125,8.835342407226562,-0.0152435302734375,0.003753662109375,-0.01055908203125,-15.90728759765625,-2.044677734375,-19.7418212890625,0.7855016589164734,0.2038142830133438,-0.1124573722481727,-0.5734109878540039
1615126722695.0,32.58093089051294,35.38168364171525,6.8,33.7,270,-27.763284650457074,-16.353416141962825,-157.44575739817944,-0.431243896484375,5.01214599609375,8.3289794921875,-0.0152435302734375,-0.0191497802734375,-0.0116424560546875,-9.259033203125,-25.8636474609375,-5.7586669921875,0.2213769108057022,0.0889668986201286,-0.2598937451839447,-0.9356988668441772
1615126722914.0,32.959977433016434,35.36451946260838,6.8,33.7,270,-27.714097287461794,-16.397901466915968,-157.3734303851823,-0.6551055908203125,5.01812744140625,8.241592407226562,-0.001922607421875,0.014404296875,-0.010040283203125,-9.246826171875,-25.1556396484375,-5.0384521484375,0.2220090180635452,0.0892665311694145,-0.2596084475517273,-0.9355997443199158
1615126723443.0,33.7112290045241,35.33834341859688,6.8,33.7,270,-27.85045647501075,-16.182823375563192,-157.57005497138,-0.415679931640625,5.11151123046875,8.190109252929688,0.0124664306640625,-0.0234222412109375,-0.0009765625,-5.85174560546875,-24.06463623046875,-5.4229736328125,0.2201215326786041,0.0876681357622146,-0.2602805197238922,-0.9360100626945496
1615126724104.0,34.26154882121673,35.316895147221786,6.8,33.7,270,-27.92402375627815,-15.825716018572974,-158.52463851572645,-0.5042724609375,5.032501220703125,8.154205322265625,-0.0083160400390625,-0.0223541259765625,-0.0084381103515625,-8.1787109375,-25.3326416015625,-4.73175048828125,0.2117212414741516,0.0867350697517395,-0.2596880793571472,-0.9381967782974244
1615126724354.0,35.00266398831281,35.27774316713871,6.8,33.7,270,-27.835100023772455,-15.690031223868088,-158.6558771260419,-0.6036376953125,4.954681396484375,8.448684692382812,0.0454864501953125,-0.014892578125,-0.010040283203125,-7.7850341796875,-27.569580078125,-4.94384765625,0.2103309631347656,0.0860698595643043,-0.2586877942085266,-0.9388468861579896
1615126724676.0,35.45547586387179,35.29142145530488,6.8,33.7,270,-28.007959281965835,-15.342098004779771,-159.31534214771833,-0.5964508056640625,4.95947265625,8.3660888671875,0.0646514892578125,-0.0271453857421875,0.054962158203125,-9.88311767578125,-26.86767578125,-6.72760009765625,0.2044115662574768,0.0843584686517715,-0.2591794431209564,-0.9401731491088868
1615126724975.0,36.04076752693818,35.28196458364128,6.8,33.7,270,-28.15469336640424,-15.518361579634057,-158.87526293449815,-0.5222320556640625,4.884063720703125,8.67852783203125,0.0209808349609375,0.0596771240234375,0.0112762451171875,-9.80377197265625,-26.873779296875,-5.26885986328125,0.2084550410509109,0.0845586955547332,-0.2609257996082306,-0.9387832880020142
1615126725830.0,36.77759453295181,35.2560246286871,6.8,33.7,270,-28.1880554349359,-15.356801704846992,-159.31630652562748,-0.6024322509765625,4.9870147705078125,8.416366577148438,-0.0184326171875,0.0181427001953125,-0.0073699951171875,-6.9183349609375,-26.9073486328125,-6.89239501953125,0.2045634686946869,0.0841613784432411,-0.2606740593910217,-0.939744472503662
1615126726333.0,37.209880350843285,35.232649771971694,6.8,33.7,270,-28.00081432167393,-15.984176601560351,-158.51404049512442,-0.4922943115234375,5.026519775390625,8.114700317382812,0.01458740234375,-0.014892578125,-0.0169677734375,-10.68267822265625,-26.22222900390625,-5.74798583984375,0.2121570110321045,0.0878832712769508,-0.260526955127716,-0.9377588629722596
1615126726497.0,37.74167270205172,35.20810454275785,6.8,33.7,270,-27.88535616480429,-15.781678605052331,-158.86590737597,-0.6802520751953125,4.9391326904296875,8.4522705078125,0.0108642578125,0.0197296142578125,-0.017486572265625,-7.78045654296875,-27.2186279296875,-4.71343994140625,0.2088159471750259,0.0872130542993545,-0.2590565681457519,-0.9389778971672058
1615126726841.0,38.339796328592385,35.19179966119283,6.8,33.7,270,-28.0221318884848,-16.07640864098912,-158.66051231011335,-0.7077789306640625,5.03729248046875,8.083572387695312,0.0540008544921875,-0.002655029296875,0.004364013671875,-8.1146240234375,-24.261474609375,-4.44183349609375,0.2111440598964691,0.0889419242739677,-0.2607053816318512,-0.937838077545166
1615126727003.0,38.79502435363306,35.196658507561516,6.8,33.7,270,-27.743659999632815,-16.208585231624564,-158.17526263595076,-0.5641326904296875,5.026519775390625,8.339752197265625,-0.0035247802734375,-0.0133056640625,0.041107177734375,-9.6160888671875,-24.97406005859375,-5.88836669921875,0.2151385098695755,0.089455671608448,-0.2589738070964813,-0.9373610019683838
1615126727128.0,39.21598766169651,35.203115077226315,6.8,33.7,270,-27.65304514764986,-16.31612481102192,-157.77117683262065,-0.4863128662109375,5.0301055908203125,8.4091796875,0.0524139404296875,-0.0010528564453125,0.0442962646484375,-10.34698486328125,-25.45928955078125,-4.4403076171875,0.2185655385255813,0.0896058976650238,-0.2586897015571594,-0.9366320371627808
1615126765277.0,39.687709775922436,35.20793522965024,1.7,33.7,0,-25.159204235159496,9.570774813598076,153.02600327811538,-0.4503936767578125,4.187347412109375,9.115478515625,0.0231170654296875,-0.0644378662109375,-0.0036468505859375,8.8043212890625,-25.99334716796875,-24.6673583984375,0.2445008158683776,0.028557401150465,0.2300407439470291,0.941533386707306
1615126765634.0,40.49298888209064,35.23378122624901,1.7,33.7,0,-25.512849376667457,9.81574751957307,152.8486822215693,-0.6981964111328125,4.2962799072265625,8.71563720703125,0.0050048828125,-0.0250091552734375,-0.0009765625,8.5662841796875,-28.13720703125,-24.15924072265625,0.2464591860771179,0.0294710919260978,0.2334369868040084,0.94015771150589
1615126765834.0,40.95638005380963,35.26145765774143,1.7,33.7,0,-25.439671443213523,9.76375853282007,153.10658016397213,-0.6287689208984375,4.378875732421875,8.767120361328125,0.0167236328125,-0.0260772705078125,0.0405731201171875,9.26971435546875,-28.12347412109375,-27.07672119140625,0.244235411286354,0.0297215860337018,0.2326750457286834,0.9409186840057372
1615126766508.0,41.516049680609264,35.27324989010503,1.7,33.7,0,-25.19371334704495,10.341000008985729,152.0163779681093,-0.54736328125,4.3429718017578125,8.59832763671875,0.011932373046875,0.0362396240234375,-0.0052490234375,10.26611328125,-27.642822265625,-25.6195068359375,0.2540740966796875,0.0328251868486404,0.2320229113101959,0.9383678436279296
1615126766869.0,41.90780261764343,35.265137985900566,1.7,33.7,0,-24.8410367658154,10.526794221120245,151.82311220772962,-0.2636566162109375,4.3645172119140625,8.781478881835938,-0.0200347900390625,-0.03460693359375,-0.0308074951171875,9.9212646484375,-28.65142822265625,-25.49285888671875,0.2558571100234985,0.0347576364874839,0.2295432537794113,0.9384236335754396
1615126767177.0,42.553786939310505,35.27641301083921,1.7,33.7,0,-24.778659713556173,10.25741975631122,151.29918290257228,-0.6658782958984375,4.2699432373046875,8.939498901367188,-0.0386810302734375,0.0218658447265625,-0.0052337646484375,9.4482421875,-27.29949951171875,-24.35150146484375,0.2596915662288666,0.0316228419542312,0.2286670804023742,0.9376948475837708
1615126767763.0,43.16872341486799,35.27560911162835,1.7,33.7,0,-24.688526288973684,10.150932932456696,150.95059251213277,-0.69940185546875,4.202911376953125,8.787460327148438,0.0188446044921875,-0.031402587890625,-0.02069091796875,9.53521728515625,-27.76947021484375,-25.250244140625,0.2623471319675445,0.0302538592368364,0.2278155535459518,0.9372079372406006
1615126768448.0,43.61649931021441,35.2695871889149,1.7,33.7,0,-25.247364279951444,9.170606817078058,153.39341452731176,-0.5916595458984375,4.25079345703125,8.71923828125,0.0289764404296875,0.0080108642578125,-0.0233612060546875,8.880615234375,-28.84368896484375,-24.151611328125,0.2408270239830017,0.0257895141839981,0.2299520522356033,0.9425811767578124
1615126768913.0,44.01133944994506,35.26596543463375,1.7,33.7,0,-25.222343953645865,9.466793990559092,152.57161487091477,-0.821502685546875,4.1729736328125,8.8736572265625,-0.023223876953125,-0.006378173828125,-0.0302734375,9.25445556640625,-27.8350830078125,-23.37188720703125,0.2480731457471847,0.0266470238566398,0.2304771393537521,0.9405477046966552
1615126769417.0,44.46595686252881,35.268917531174694,1.7,33.7,0,-25.271730769131793,9.607062791086651,152.20651680503602,-0.731719970703125,4.357330322265625,8.714447021484375,0.0460205078125,-0.0250091552734375,-0.0068359375,9.210205078125,-29.24652099609375,-26.57012939453125,0.2513148486614227,0.0269651692360639,0.2312301397323608,0.9394925832748412
1615126769665.0,45.01310862199359,35.272158897419196,1.7,33.7,0,-25.27230752818634,9.616450864486428,152.38616170673336,-0.6395416259765625,4.224456787109375,8.847320556640625,-0.0445404052734375,0.0101470947265625,-0.0084381103515625,8.73565673828125,-26.35040283203125,-25.2777099609375,0.2498576045036316,0.0274040903896093,0.231209859251976,0.9398735165596008
1615126770059.0,45.58077254279476,35.28290833987288,1.7,33.7,0,-25.328348345902768,9.420101172409309,152.7464595057484,-0.5760955810546875,4.3381805419921875,8.621063232421875,-0.0013885498046875,0.0160064697265625,-0.017486572265625,11.4410400390625,-28.22723388671875,-25.67291259765625,0.246583804488182,0.0263837035745382,0.2312203347682953,0.940764307975769
1615126770289.0,45.99722724074827,35.29058448773436,1.7,33.7,0,-25.148452365874014,9.448505995153695,152.22251924066572,-0.6275787353515625,4.28192138671875,8.690505981445312,0.0268402099609375,0.015472412109375,-0.002044677734375,9.99755859375,-27.4200439453125,-23.62213134765625,0.2508899867534637,0.0259551908820867,0.2299167215824127,0.9399568438529968
1615126770475.0,46.4789948112877,35.2966872568238,1.7,33.7,0,-25.31964643678426,9.461718804070262,152.49664514680566,-0.6862335205078125,4.271148681640625,8.653396606445312,0.011932373046875,-0.0271453857421875,-0.0111083984375,7.25250244140625,-25.64697265625,-26.91497802734375,0.2487022876739502,0.0262430347502231,0.2312834858894348,0.9401949048042296
1615126770792.0,46.88679965606732,35.314170105701606,1.7,33.7,0,-25.255587132290692,9.378558254305032,152.29765921132875,-0.7089691162109375,4.3010711669921875,8.6318359375,-0.0013885498046875,-0.0047760009765625,0.0054168701171875,12.31842041015625,-27.2247314453125,-24.84283447265625,0.2501804530620575,0.0252929534763097,0.230647012591362,0.9399850964546204
1615126771961.0,47.45088973912845,35.34234919150388,1.7,33.7,0,-25.827165998422476,9.477030314883446,152.451615762196,-0.7197418212890625,4.3226165771484375,8.77789306640625,0.041229248046875,0.0287933349609375,0.0277862548828125,10.29815673828125,-26.11846923828125,-23.9501953125,0.2492114454507827,0.0251754205673933,0.2354836463928222,0.9390459656715392
1615126787358.0,47.985780153319205,35.338065445639195,1.7,33.7,90,26.643461768736707,12.2622990343771,18.9298864991467,-0.468353271484375,4.5345001220703125,8.4091796875,0.0268402099609375,0.0106658935546875,-0.013763427734375,4.58526611328125,-7.03582763671875,-33.96759033203125,0.950307071208954,0.2430727332830429,0.0648415386676788,0.1833786368370056
1615126787965.0,48.466644758211736,35.34413634757759,1.7,33.7,90,25.900309139887103,13.08461625103339,20.21913823237299,-0.4049072265625,4.6123199462890625,8.838943481445312,-0.0040435791015625,0.019195556640625,0.0016937255859375,5.63507080078125,-7.20672607421875,-34.81903076171875,0.9487043619155884,0.2386779338121414,0.0702339634299278,0.1950897872447967
1615126788292.0,48.99575037472705,35.36438932081723,1.7,33.7,90,25.83040984551922,13.443100856612595,20.49711128327435,-0.4707489013671875,4.614715576171875,8.599517822265625,0.001800537109375,0.0138702392578125,0.0166015625,5.87615966796875,-6.488037109375,-34.93804931640625,0.9479037523269652,0.2387285679578781,0.0727700367569923,0.1979688256978988
