TIMESTAMP,STRIDE_LENGTH
1615126639555,0.8865712597390918
1615126640614,0.7258877516252686
1615126640777,1.0767707700724392
1615126641223,1.1668243106219356
1615126641662,1.3240074229501302
1615126641783,1.2865850352215895
1615126642185,1.5347816799349479
1615126642563,1.6809388259128355
1615126643036,1.4990769527194905
1615126643384,1.2558901586843167
1615126644393,1.2822448003218514
1615126644952,0.7753347192675931
1615126645557,1.4288712083890416
1615126645968,0.9418537359869866
1615126646487,1.4910497600092922
1615126646800,0.6186633858020534
1615126647690,1.3624880807494069
1615126648437,1.153087614577871
1615126648866,1.307430265410054
1615126649194,1.2083529277526777
1615126649618,0.9459896926652265
1615126650156,1.2442939831902615
1615126650336,1.0463401855924832
1615126650603,1.288925762462924
1615126650911,0.7750224070226922
1615126652347,1.6033910600219738
1615126652784,1.2408907256008381
1615126653131,0.8134256680549736
1615126653653,1.1270217109982361
1615126654425,1.053487900616252
1615126654586,1.2738393139279882
1615126655210,0.9243258899254914
1615126655460,1.1625907970010556
1615126655770,0.7764639985729159
1615126656119,0.9565902074697374
1615126656628,0.72238595713305
1615126656825,1.2444652835892036
1615126657474,1.0411310595070025
1615126658029,0.602200588483859
1615126658505,1.4272836223531258
1615126676965,1.1200565253126809
1615126678323,1.0169048748424285
1615126680198,0.9214045146213403
1615126680549,0.7058713756994546
1615126699832,0.956986085747564
1615126702758,0.6747636822835154
1615126722695,1.071284817902587
1615126722914,0.7588699241062732
1615126723443,1.503414924726811
1615126724104,1.1014752452771497
1615126724354,1.4842972322877617
1615126724676,0.9060368429912637
1615126724975,1.1707361159145675
1615126725830,1.4745669439588391
1615126726333,0.8658346545999793
1615126726497,1.0647170010494995
1615126726841,1.1966916424693643
1615126727003,0.910507909181393
1615126727128,0.8420256386299818
1615126765277,0.9434934804632604
1615126765634,1.6113875441634153
1615126765834,0.9284338703154917
1615126766508,1.1195876882248308
1615126766869,0.7836738267027158
1615126767177,1.2921654228883206
1615126767763,1.229874002042497
1615126768448,0.8956327729743996
1615126768913,0.7897135000659232
1615126769417,0.9092539946534848
1615126769665,1.0943227208470683
1615126770059,1.1355313778005869
1615126770289,0.8330508716604064
1615126770475,0.9636124445315467
1615126770792,0.8163588461714953
1615126771961,1.1295869735165385
1615126787358,1.0698151348186986
1615126787965,0.961805851695224
1615126788292,1.0589861875456203
1615126788908,0.6562740491391842
1615126789185,0.8912468340524147
1615126789372,0.6863080162526749
1615126789652,0.7289446215524835
1615126790406,0.9292053048304418
1615126790711,1.2952908989117653
1615126791500,1.144920569079953
1615126792258,0.635808563595198
1615126792628,1.247256868494882
1615126792911,1.09485344923891
1615126793266,0.7944586815514718
1615126793739,0.9682471799182558
1615126794263,0.6183844629010466
1615126794670,1.1123004743446678
1615126795569,2.0403305122018938
1615126800296,0.821350735037072
1615126802029,1.0995273341352492
1615126802325,1.2830988450132175
1615126802592,1.108370004674669
1615126802859,0.950325517956193
1615126804066,1.0500164046921974
1615126804608,0.7986431282574862
1615126804806,1.1822242156589136
1615126805066,0.9847876952509569
1615126805416,1.270156004627299
1615126805584,1.159552068279179
1615126810905,1.2907257327367065
1615126813565,0.8839063795896147
1615126814584,1.2899483162585736
1615126815785,1.3059288533278488
1615126815961,1.295670851282881
1615126816220,0.9970232986461987
1615126816604,1.0566189403242845
1615126817195,1.2744328720829186
1615126817529,1.5179640908195149
1615126826868,1.119332176820426
1615126827380,1.2463380712532994
1615126827828,0.9505455830842928
1615126828577,0.897536187761597
1615126828903,0.9954664007810642
1615126829363,1.6179955455197756
1615126829867,0.9035062352936669
1615126830570,0.707565324911853
1615126831143,1.3032051586627236
1615126831970,1.1965959876516745
1615126832790,1.1411564383553476
1615126832919,0.8605872367005325
1615126834014,1.4249300455918124
1615126834217,1.0641236091548725
1615126834513,0.6238049030731516
1615126834837,0.9889263734019976
1615126834986,0.5408469358777168
1615126835652,0.6436642429126718
1615126836583,1.2530827293451428
1615126836866,1.078967716468565
1615126837332,1.2626764458749236
1615126837513,1.0863437063610513
1615126837864,0.8975015397676251
1615126838424,1.129480389799987
1615126838745,1.0108701251208358
1615126839106,0.9624358426880992
1615126839394,0.8931264418956909
1615126839954,0.9860787039862239
1615126840546,1.2395327910344818
1615126840810,1.1642800415858021
1615126841055,0.702899009724655
1615126841334,0.556107606281817
1615126842124,0.5206842689139233
1615126842949,1.1670133463906045
1615126843327,1.0907457527674707
1615126843696,1.3155289705616022
1615126843980,1.6551333334156906
1615126879039,1.1983419496782213
1615126879796,1.0914198643899122
1615126880153,1.2243410622069733
1615126880295,1.3312876592745102
1615126881445,1.474250773895751
1615126883030,1.267999723638018
1615126891087,1.3343349056187888
1615126892209,1.079378699172649
1615126899260,1.6249914229860971
1615126899623,1.5556590040947915
1615126899945,1.2266751253783799
1615126900223,1.2993853856314492
1615126900423,0.823682423149637
1615126901078,1.1647049334773505
1615126901367,1.195882310790792
1615126902265,0.7606256716417046
1615126909560,1.045886557939834
1615126910412,0.956157452972607
1615126928960,1.3742752433747631
1615126941268,1.322437067703493
1615126941497,1.2631622446926536
1615126941689,1.0893964553066415
1615126941955,1.5475548130809835
1615126942811,1.3096152831423908
1615126946126,1.152125201046798
1615126947592,0.6803820903254667
1615126948405,1.1730648818987883
1615126951655,0.8198402582319807
1615126952528,1.5704898289934603
1615126953682,0.8455619066591928
1615126954996,1.226220875912676
1615126955283,0.9035553379335475
1615126956489,1.2669578052455823
1615126957586,1.246515118076087
1615126959937,0.8001805370549413
1615127001417,2.3953016718917017
1615127001877,1.1137782423232658
1615127002085,1.5810552762796886
1615127002590,1.2498340725674915
1615127002909,1.233633846970088
1615127003658,0.5971299479901285
1615127005427,1.5325683636806993
1615127005847,1.5219418916291525
1615127006266,1.8051869930122681
1615127009033,0.8300653284858495
1615127009741,0.6910613284004613
1615127009926,1.139157102043027
1615127012782,0.7762073042941147
1615127014946,1.1776685083047465
1615127016612,0.9389689357095289
1615127016985,1.0174301752047374
1615127017662,0.9570995561738243
1615127019451,1.297179065857265
1615127020641,0.7314679962677747
1615127021144,1.5684218534991223
1615127025893,3.4021464518486
1615127026200,1.3422911463704494
1615127026926,1.2609352821318782
1615127027356,0.7101474149593782
1615127027561,1.2281782465416182
1615127028400,1.4808655930792245
1615127028796,0.9144149996687507
1615127030989,0.8342380194165614
1615127034603,0.667279134445727
1615127038246,0.9532227792278352
1615127038819,1.3807140161864204
1615127039627,0.912680350829613
1615127040304,1.169199079960167
1615127041313,0.7018822945147523
1615127045700,1.614002289821555
1615127048379,1.972276618096286
1615127048819,1.5436640985698558
1615127054103,1.0415661601710413
1615127054973,1.2167742761659723
1615127055303,1.231682064393461
1615127055953,0.9821689549656007
1615127056317,1.2688650459246555
1615127058815,1.620172967995458
1615127059118,1.1866083674588697
1615127059683,1.2600760240075572
1615127059945,1.223786661367468
1615127060102,1.298755693606346
1615127060682,1.3164063279570002
1615127061086,1.0968498785162821
1615127062229,1.2201054766933876
1615127062708,0.8135606213079487
1615127062901,0.8321128506836228
1615127063761,0.7232571514159153
1615127072163,1.0405501952948308
1615127072491,1.2410246518676475
1615127072633,1.5769446336506683
1615127072898,1.0073730306030106
1615127073308,1.6402062303343334
1615127074308,1.3380517820529791
1615127074689,0.6723660888390637
1615127075330,1.0094048760177066
1615127075653,1.2781274112400158
1615127075890,1.2946407387108305
1615127076221,1.0270940947097753
1615127076493,1.2189242809624328
1615127076930,1.685360691350413
1615127077756,1.2176758664669902
1615127077982,1.6549043952951203
1615127078387,1.4283082553251472
1615127079413,1.0639544020154503
1615127079702,1.4071189649056643
1615127080085,1.5033366929515584
1615127082459,1.2652247932318577
1615127082880,1.121682143486968
1615127083635,0.7922307219026943
1615127084025,1.252956525954301
1615127085632,1.276332517400955
1615127086131,1.2164856722148314
1615127086533,1.2398722435249971
1615127086811,1.0408925356763437
1615127087133,1.2600566526469235
1615127087372,1.2599348933784724
1615127089008,1.3930214159633012
1615127089909,0.8176194390910412
1615127137265,0.886907881672438
1615127137987,0.8588762879608867
1615127138803,1.1829262914912082
1615127138938,1.336315607429198
1615127140757,1.2163856492780067
1615127141096,1.2403576105681373
1615127142131,1.1824582264287873
1615127142583,0.9443671510564107
1615127142776,1.1663514060719682
1615127144718,1.1854787562262796
1615127145042,0.8441215939323774
1615127145796,1.153106973417035
1615127146055,1.6364441671002914
1615127149418,0.9253549852547857
1615127151170,1.1576594708906383
1615127151739,0.4463273900176091
1615127152056,0.7380264917853223
1615127153290,1.189736155074895
1615127154657,0.7564665865924782
1615127155667,0.7026630086638191
1615127155819,0.7656484217407977
1615127156080,0.9376629740343594
1615127156374,0.9545296308224458
1615127156549,0.7222547356452251
1615127157577,0.45505036363683504
1615127158099,1.0055906780690356
1615127158367,0.9610537497294336
1615127158949,1.2205237387837646
1615127166066,0.8693966357339782
1615127182768,0.8635592443106591
1615127185026,0.896205646465549
1615127185518,0.8481827516225173
1615127188190,0.6616396299622542
1615127189284,0.8283209191896397
1615127190375,0.7586713525385238
1615127190955,1.1887872727765636
1615127192512,2.1318371856699496
1615127197748,1.3264791703859362
1615127199589,0.7370009031541598
1615127199892,1.2833734423390089
1615127200210,0.6610244599718719
1615127200882,1.0553021734435366
1615127201808,0.964850824611565
1615127202108,1.3987697180505478
1615127202623,0.9897826454690091
1615127202815,0.9688418766255509
1615127203094,1.5504648767103761
1615127203583,1.281206296041079
1615127204475,1.6924312855670238
1615127205391,1.4790606359157836
1615127205799,0.9517547184452629
1615127207614,1.282909744852749
1615127207942,0.7501566486912348
1615127208160,1.016298577389865
1615127208325,0.7460721621857911
1615127208646,1.1965219615920644
1615127208950,1.0422096180898759
1615127209543,1.0683069263500757
1615127209705,1.083818935686296
1615127209943,1.1326849761044544
1615127212306,1.3832706211339585
1615127212668,1.5427361752513016
1615127213460,1.1939047535381644
1615127213783,1.2878313080254302
1615127268049,1.2169263224764164
1615127271549,1.3124992903997472
1615127271905,1.028801175576578
1615127272045,1.0246161362557282
1615127272265,1.3240368168732155
1615127272881,0.768868689573623
1615127273019,1.170670409266891
1615127273591,1.295133804612062
1615127273851,0.7208320839456017
1615127276334,1.5057439380634783
1615127288464,1.0716135347746532
1615127288655,1.0501046008769361
1615127289195,1.2122221551570664
1615127289595,0.8185375323173012
1615127289868,0.4491671777594599
1615127292453,1.1048688113795555
1615127292923,0.88240250771269
1615127293048,0.45724897589953195
1615127295866,1.1905085716764274
1615127296491,1.0695569217269665
1615127296778,1.352877630043622
1615127297318,1.0978782835219918
1615127298221,0.6024702809983635
1615127311777,1.0782513377963274
1615127312039,1.3620820088572319
1615127312782,0.9240051749416465
1615127313094,1.080642134653529
1615127313355,1.0685931710647232
1615127314266,0.7653455797118511
1615127315062,1.1580497513407277
1615127315446,1.6721624376337614
1615127315959,1.5037470386229856
1615127316273,1.2653860648281892
1615127318912,1.3405213807450997
1615127320360,0.8129354491014517
1615127321180,1.04478628271078
1615127324123,1.4189682239792547
1615127330759,1.3079602214896098
1615127331104,1.7483202200688002
1615127332301,0.9804027065952821
1615127334663,1.2823151533424753
1615127335125,1.3110802614730477
1615127335385,1.4299498777758677
1615127335834,1.2112891687137242
1615127336629,1.415111310940834
1615127337089,0.6380757905486109
1615127337369,1.273782258601667
1615127338405,1.3209349172139524
1615127339778,1.0326145198090748
1615127345537,0.8342695286797441
1615127345982,0.792877794605218
1615127346584,0.37602835691732867
1615127367747,1.02040248536076
1615127368656,1.1237898810491864
1615127368906,1.0122141775801292
1615127369112,1.5405025702131963
1615127369308,1.5595410277557864
1615127371195,1.062945091818748
1615127371437,0.7942108500900842
1615127371712,1.026676576720089
1615127372063,0.9465452874571536
1615127372552,0.7690729848987329
1615127372733,0.666133462276753
1615127372942,1.11998162851051
1615127373144,0.8079344652112282
1615127373441,1.5836518208765133
1615127375790,0.9198267512994951
1615127377835,1.1901685577664292
1615127379867,0.9193215097091554
1615127381066,0.68070081599178
