TIMESTAMP,HEADING
1615126638689,0.08503135171870672
1615126638712,-0.0911188099983381
1615126638731,-0.06534467278752365
1615126638752,0.01404632951608309
1615126638794,0.05799982156796979
1615126638842,0.023908388675352277
1615126638855,0.02421902286377897
1615126638895,0.09567685377415525
1615126638915,0.11621174249502919
1615126638946,0.1140862139189105
1615126638972,0.14941264795712872
1615126638997,0.18199900750416786
1615126639034,0.18768284929030232
1615126639075,0.1272841735569724
1615126639107,0.10478963736507252
1615126639141,0.10877459503793196
1615126639176,0.07813085863683156
1615126639216,0.04375392283334667
1615126639252,0.06946022350049852
1615126639278,0.039984881963819996
1615126639302,0.02399078285804679
1615126639334,0.036202945655882
1615126639357,0.013005809971995186
1615126639378,0.029357371100546703
1615126639419,0.04458262385178491
1615126639442,0.09037532944973303
1615126639479,0.08675895818190871
1615126639555,0.06458434701666016
1615126639565,0.1683038942976104
1615126639571,0.10282150560565018
1615126639580,0.10131330694082175
1615126639600,0.10454327487653603
1615126639632,0.11347233740676843
1615126639641,0.11446152001980003
1615126639672,0.10294465316653956
1615126639724,0.12461077972469048
1615126639795,0.09424008111834159
1615126639800,0.06716723946222836
1615126639804,0.07952327247037805
1615126639822,0.0828293739923135
1615126639843,0.06490705917313977
1615126639872,0.033273438913119624
1615126639906,0.04560929871547503
1615126639924,0.04169596461420211
1615126639947,0.03744679241948001
1615126639967,0.05895495915832538
1615126640013,0.07577689978275326
1615126640047,0.0424958819492155
1615126640067,0.03417589300266588
1615126640093,0.05044063254777198
1615126640131,0.025019441246318275
1615126640147,0.03093628881646371
1615126640169,0.07719104955795875
1615126640239,0.10802048699988687
1615126640316,0.06570925072405787
1615126640330,0.03990993187064207
1615126640335,0.08411355895063866
1615126640337,0.05966495465168131
1615126640355,0.007121436160032579
1615126640392,0.036581337151051385
1615126640422,0.05284659321713436
1615126640458,0.01640159576008382
1615126640492,0.028203747260071577
1615126640614,0.027626040256009454
1615126640616,0.020282093870841678
1615126640619,0.0009862918658775088
1615126640624,0.012887994223360066
1615126640630,0.03304979952462994
1615126640651,0.0283424495673128
1615126640680,0.04973416532571495
1615126640725,0.07487268443516337
1615126640742,0.0772790741716246
1615126640777,0.10985171803149862
1615126640828,0.16565913021104894
1615126640846,0.15765657778478415
1615126640877,0.09559440191953628
1615126640901,0.11845880059876712
1615126640940,0.13381789930621557
1615126641000,0.09608743846358136
1615126641040,0.08390473840675539
1615126641042,0.07911649573361501
1615126641046,0.07412853195309432
1615126641077,0.022884409521447102
1615126641097,0.020440702077257455
1615126641117,0.06569742156939717
1615126641143,0.0768775597836493
1615126641160,0.07925924431591869
1615126641202,0.06537761516207063
1615126641223,0.0699379353439673
1615126641250,0.07672649475638904
1615126641279,0.08835167445478975
1615126641301,0.05423349118733556
1615126641322,0.05184435303600343
1615126641361,0.12178782014512746
1615126641381,0.11220845544495095
1615126641422,0.05496851356159027
1615126641465,0.0266086966631377
1615126641484,0.06305679249588747
1615126641549,0.08266112674601689
1615126641662,0.06279539353436159
1615126641665,0.11268470296739808
1615126641667,0.11153695521584073
1615126641671,0.05069318023870839
1615126641686,0.08580157962653367
1615126641768,0.07128419593916291
1615126641771,0.04430689713832392
1615126641776,0.05936227015596651
1615126641783,0.0863525033303062
1615126641806,0.09232472146443527
1615126641826,0.13182347764353408
1615126641847,0.11173262882757762
1615126641889,0.08861752962014569
1615126641930,0.1246497926185044
1615126641982,0.1072538949984394
1615126642009,0.08055400020482217
1615126642110,0.0807747498036715
1615126642185,0.07585694909118712
1615126642188,0.051559043459015075
1615126642190,0.03538552113396021
1615126642192,0.04717381609995619
1615126642195,0.08300035590039379
1615126642209,0.05211609750102297
1615126642251,0.022851841849839905
1615126642293,0.038000137780398346
1615126642334,0.02269201514909891
1615126642373,0.031741677164006554
1615126642412,0.04720316937296576
1615126642433,0.05970678893012471
1615126642471,0.0682502374359586
1615126642513,0.0790301806867375
1615126642534,0.06527385877208736
1615126642563,0.0548417289204558
1615126642627,0.07205236116482605
1615126642707,0.06771292262103146
1615126642713,0.06369526714671325
1615126642716,0.030890617587209568
1615126642742,0.05515830054903481
1615126642792,0.029502717991243044
1615126642880,0.03797956761140997
1615126642903,0.0545870241236176
1615126642912,0.030379638766740102
1615126642937,0.03266217207901512
1615126642956,0.06487839188792577
1615126642959,0.05928714608745478
1615126642964,0.05642201386483203
1615126642996,0.056295190401878914
1615126643015,0.033106671169966684
1615126643036,0.04767661103437448
1615126643059,0.037351302304462375
1615126643098,0.03600487093105531
1615126643121,-1.518858599935946e-05
1615126643161,0.002430661470052331
1615126643208,-0.015620789574959715
1615126643252,0.0447280315281271
1615126643284,0.10896908766922242
1615126643322,0.12030272896732086
1615126643361,0.10286886509420212
1615126643384,0.12433938536387157
1615126643405,0.15410997685157612
1615126643445,0.15969721136706172
1615126643465,0.13070323250385796
1615126643509,0.12525473614678762
1615126643537,0.14419703935794193
1615126643564,0.11059766070757537
1615126643586,0.07638330393180437
1615126643625,0.0669063993983553
1615126643716,0.062460236397425706
1615126643719,0.042313906058156214
1615126643723,0.04789026610139324
1615126643724,0.047444696634270644
1615126643780,0.044513784813491775
1615126643817,0.01783204157705376
1615126643843,0.020376593819002253
1615126643874,0.05227376404679318
1615126643928,0.034184678637247834
1615126643938,0.010152163177626017
1615126643940,0.022380301517245682
1615126643944,0.02695111883023804
1615126643948,0.01601929267450486
1615126643968,0.04401242979340669
1615126643988,0.05509463169187756
1615126644030,0.03671098709534382
1615126644056,0.01975407604648205
1615126644095,0.04647070140518361
1615126644129,0.04227511322801436
1615126644164,0.04883251885523043
1615126644193,0.062487477415622106
1615126644221,0.040301511746400065
1615126644263,0.04970014212257179
1615126644293,0.08365001467239619
1615126644319,0.041167263381503005
1615126644357,0.06546071368728579
1615126644393,0.024763969916089312
1615126644424,0.03605581609366948
1615126644455,0.056904484664971444
1615126644476,0.05042442480255327
1615126644500,0.05173210346137458
1615126644514,0.0578366650486134
1615126644556,0.03567382784317352
1615126644599,0.039701617092600006
1615126644619,0.04553373281899753
1615126644655,0.07588752200250315
1615126644686,0.08577884160015414
1615126644806,0.07178292744960602
1615126644811,0.06960001879344768
1615126644813,0.07194407661959834
1615126644816,0.06481228831261321
1615126644818,0.06489124000386925
1615126644837,0.08550214806108758
1615126644905,0.054815596830668056
1615126644952,0.06672375959463828
1615126644980,0.08431217193846696
1615126644982,0.07176954902257071
1615126644985,0.06911981328490824
1615126644997,0.10332397878241917
1615126645020,0.09679062361111646
1615126645115,0.09791307628052304
1615126645118,0.0838450429127392
1615126645122,0.06259957115817705
1615126645139,0.06023121372284013
1615126645182,0.0568163039713272
1615126645209,0.07689814103894166
1615126645244,0.044055048341017145
1615126645265,0.059497097808430266
1615126645283,0.0713678752482283
1615126645304,0.06558919941322117
1615126645355,0.03587624780418108
1615126645366,0.07135402961248838
1615126645385,0.044147218356830664
1615126645425,0.04215899689162139
1615126645455,0.050007403605204614
1615126645487,0.03506802914997287
1615126645533,0.027336028899204057
1615126645557,0.021757722386046452
1615126645586,0.0803962873355929
