TIMESTAMP,X,Y,ORIENTATION,WAP_001,WAP_002,WAP_003,WAP_004,WAP_005,WAP_006,WAP_007,WAP_008,WAP_009,WAP_010,WAP_011,WAP_012,WAP_013,WAP_014,WAP_015,WAP_016,WAP_017,WAP_018,WAP_019,WAP_020,WAP_021,WAP_022,WAP_023,WAP_024,WAP_025,WAP_026,WAP_027,WAP_028,WAP_029,WAP_030,WAP_031,WAP_032,WAP_033,WAP_034,WAP_035,WAP_036,WAP_037,WAP_038,WAP_039,WAP_040,WAP_041,WAP_042,WAP_043,WAP_044,WAP_045,WAP_046,WAP_047,WAP_048,WAP_049,WAP_050,WAP_051,WAP_052,WAP_053,WAP_054,WAP_055,WAP_056,WAP_057,WAP_058,WAP_059,WAP_060,WAP_061,WAP_062,WAP_063,WAP_064,WAP_065,WAP_066,WAP_067,WAP_068,WAP_069,WAP_070,WAP_071,WAP_072,WAP_073,WAP_074,WAP_075,WAP_076,WAP_077,WAP_078,WAP_079,WAP_080,WAP_081,WAP_082,WAP_083,WAP_084,WAP_085,WAP_086,WAP_087,WAP_088,WAP_089,WAP_090,WAP_091,WAP_092,WAP_093,WAP_094,WAP_095,WAP_096,WAP_097,WAP_098,WAP_099,WAP_100,WAP_101,WAP_102,WAP_103,WAP_104,WAP_105,WAP_106,WAP_107,WAP_108,WAP_109,WAP_110,WAP_111,WAP_112,WAP_113,WAP_114,WAP_115,WAP_116,WAP_117,WAP_118,WAP_119,WAP_120,WAP_121,WAP_122,WAP_123,WAP_124,WAP_125,WAP_126,WAP_127,WAP_128,WAP_129,WAP_130,WAP_131,WAP_132,WAP_133,WAP_134,WAP_135,WAP_136,WAP_137,WAP_138,WAP_139,WAP_140,WAP_141,WAP_142,WAP_143,WAP_144,WAP_145,WAP_146,WAP_147,WAP_148,WAP_149,WAP_150,WAP_151,WAP_152,WAP_153,WAP_154,WAP_155,WAP_156,WAP_157,WAP_158,WAP_159,WAP_160,WAP_161,WAP_162,WAP_163,WAP_164,WAP_165,WAP_166,WAP_167,WAP_168,WAP_169,WAP_170,WAP_171,WAP_172,WAP_173,WAP_174,WAP_175,WAP_176,WAP_177,WAP_178,WAP_179,WAP_180,WAP_181,WAP_182,WAP_183,WAP_184,WAP_185,WAP_186,WAP_187,WAP_188,WAP_189,WAP_190,WAP_191,WAP_192,WAP_193,WAP_194,WAP_195,WAP_196,WAP_197,WAP_198,WAP_199,WAP_200,WAP_201,WAP_202,WAP_203,WAP_204,WAP_205,WAP_206,WAP_207,WAP_208,WAP_209,WAP_210,WAP_211,WAP_212,WAP_213,WAP_214,WAP_215,WAP_216,WAP_217,WAP_218,WAP_219,WAP_220
1615112557100,11.7,33.9,0,-60,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-82,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-78,100,-78,-77,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-62,-62,100,-81,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-61,-60,-71,-71,-71,100,100,100,-66,-65,-65,100,100,100,100,100,100,100,100,100,-87,-88,-88,100,100,100,100,100,-56,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112561003,11.7,33.9,0,100,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,-78,-77,-77,-77,100,100,100,100,100,100,100,100,100,100,100,100,-48,-49,-48,-62,-62,-62,100,100,-83,-90,-91,-91,100,100,100,100,100,100,100,100,100,100,100,100,-61,-61,-59,-72,-73,-73,-70,100,-68,-66,-66,-66,100,100,100,100,100,100,100,100,100,-90,-88,-88,100,100,100,100,100,-55,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112564791,11.7,33.9,0,-59,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-80,-79,-78,-78,-77,100,100,100,100,100,100,100,100,100,100,100,100,-48,-49,-49,-63,-63,-62,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-60,-60,-70,-70,-71,-68,-69,-69,-71,-71,-71,100,100,100,100,100,100,-80,100,100,-88,-88,-88,100,100,100,100,100,-57,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-83,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112568714,11.7,33.9,90,-58,-57,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-75,100,-81,-80,-80,100,100,100,100,100,100,100,100,100,100,100,100,-49,-51,-49,-62,-62,-62,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-72,-64,100,-64,-70,-70,-69,100,100,100,100,100,100,100,100,-85,-89,-90,-88,100,100,100,100,-85,-59,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112572710,11.7,33.9,90,-60,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-75,-75,-82,-83,-82,100,100,100,100,100,100,100,100,100,100,100,100,-50,-50,-49,-63,-63,-63,-83,-78,-84,-89,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,-59,-58,-59,-72,-71,-71,100,-61,-81,-71,-70,-71,100,100,100,100,100,100,100,-77,-80,-88,-87,-87,100,100,100,100,-86,-59,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112576464,11.7,33.9,90,100,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,-85,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-76,-76,-82,-82,-81,100,100,100,100,100,100,100,100,100,100,100,100,-50,-50,-50,-63,-63,-63,-83,-83,-86,-89,-91,-88,100,100,100,100,100,100,100,100,100,100,100,100,-60,-60,-59,-72,-72,-71,-69,-82,-62,-71,-71,-71,100,100,100,100,100,100,100,100,100,-87,-87,-88,100,100,100,100,100,-59,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112580362,11.7,33.9,90,-65,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,100,-76,-84,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,-49,-52,-52,-63,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-61,-60,-72,-71,-71,100,100,-62,-69,-68,-69,100,100,100,100,100,100,100,100,100,-86,-87,-86,100,100,100,100,100,-58,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112584463,11.7,33.9,90,-60,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-74,-75,-82,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,-49,-52,-50,-62,-64,-62,100,100,100,-90,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,-60,-65,-60,-70,-71,-70,-62,100,100,-70,-71,-70,100,100,100,100,100,100,-77,100,-79,-88,-87,-87,100,100,100,100,100,-56,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112588340,11.7,33.9,90,-60,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,-76,-83,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,-49,-49,-49,-63,-63,-63,100,100,100,100,-89,-89,100,100,100,100,100,100,100,100,100,100,100,100,-61,-61,-60,-71,-71,-71,100,100,100,-68,-68,-68,100,100,100,100,100,100,-77,-76,100,-86,-87,-87,100,100,100,100,100,-56,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112592787,11.7,33.9,180,-56,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,-82,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,-50,-49,-49,-61,-62,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-58,-57,-71,-71,-72,-65,-66,-65,-66,-66,-66,100,100,100,100,100,100,-80,100,100,-88,-88,-88,100,100,100,100,100,-61,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-80,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112596636,11.7,33.9,180,-57,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-81,-80,-81,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,-49,-49,-49,-61,-61,-62,100,100,-83,-91,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,-57,-56,-56,-71,-71,-71,100,100,100,-65,-65,-65,100,100,100,100,100,100,-82,-80,100,-87,-87,-87,100,100,100,100,100,-57,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112600574,11.7,33.9,180,-57,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,-80,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,-51,-49,-49,-60,-60,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-58,-58,-72,-72,-72,100,100,-67,-64,-64,-64,100,100,100,100,100,100,100,-80,-83,-87,-87,-86,100,100,100,100,100,-58,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112604635,11.7,33.9,180,-57,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,100,-80,-81,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,-51,-49,-51,-61,-60,-62,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-56,-56,-71,-71,-72,-65,-65,-66,-65,-65,-65,100,100,100,100,100,100,100,100,100,-88,-88,-88,100,100,100,100,100,-58,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112608706,11.7,33.9,180,-58,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-82,-81,-82,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,-61,-48,-49,-61,-63,-62,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-70,-70,-66,-66,-61,-65,-66,-65,100,100,100,100,100,100,100,100,100,-88,-89,-88,100,100,100,100,100,-58,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-81,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112612503,11.7,33.9,180,-57,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-81,-81,-81,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,-50,-49,-50,-65,-61,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-57,-56,-71,-71,-71,100,-65,-65,-69,-69,-70,100,100,100,100,100,100,100,100,100,-90,-90,-89,100,100,100,100,100,-58,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112616211,11.7,33.9,270,-59,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-76,-77,-83,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,-54,-55,-55,-62,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-61,-60,-72,-72,-72,100,-66,-66,-69,-68,-68,100,100,100,100,100,100,100,-85,100,-88,-87,-87,100,100,100,100,100,-61,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-86,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112619980,11.7,33.9,270,-61,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-77,-76,-83,-84,-83,100,100,100,100,100,100,100,100,100,100,100,100,-53,-54,-54,-63,-62,-63,100,100,100,100,-90,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-72,100,100,100,-68,-68,-67,100,100,100,100,100,100,-83,-80,100,-87,-87,-88,100,100,100,100,100,-58,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112623960,11.7,33.9,270,-59,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-76,-77,-82,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,-54,-54,-54,-61,-64,-64,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,-62,-63,-63,-72,-72,-71,-64,100,-64,-67,-67,-67,100,100,100,100,100,100,-82,-81,-81,-88,-88,-87,100,100,100,100,-81,-59,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112627721,11.7,33.9,270,-59,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,-77,-80,-82,-81,100,100,100,100,100,100,100,100,100,100,100,100,-54,-54,-54,-62,-62,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-61,-62,-69,-69,-69,100,-67,-67,-68,-67,-68,100,100,100,100,100,100,100,-84,-79,-89,-87,-87,-91,100,-83,100,100,-57,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112631607,11.7,33.9,270,-59,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-77,-78,-81,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,-54,-54,-53,-61,-63,-63,100,100,100,-92,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,-63,-62,-62,-70,-70,-70,100,-67,-67,-67,-67,-67,100,100,100,100,100,100,-81,100,100,-88,-88,-88,100,-86,100,100,100,-56,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112635438,11.7,33.9,270,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-77,-77,-82,-82,-81,100,100,100,100,100,100,100,100,100,100,100,100,-54,-54,-54,-60,-64,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-63,-62,-72,-72,-72,-65,-66,-65,-70,-70,-70,100,100,100,100,100,100,-85,100,-83,-88,-88,-87,100,100,100,100,100,-57,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615112686065,23.1,32.9,0,-44,-42,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,-64,-64,-63,-67,-67,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,-83,-77,100,100,-84,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,-88,-39,-39,100,-40,-40,-40,100,100,100,100,100,100,100,100,-71,-77,-77,-78,100,100,100,100,100,-31,-36,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
