TIMESTAMP,STRIDE_LENGTH
1615126685985,0.6118938731831047
1615126686309,0.6434453354474479
1615126687604,0.5818315199648327
1615126688856,0.7107578684269633
1615126689173,0.5842967590039394
1615126691905,0.5481377683963506
1615126692399,0.5861910363738221
1615126694497,0.45497740099900597
1615126695524,0.46081787368136284
1615126696619,0.5029044155707862
1615126697807,0.5459297986226086
1615126698642,0.5549292243806403
1615126700274,0.4745553697834026
1615126701559,0.4920272640018952
1615126701936,0.520344903139125
1615126703767,0.49355546271903306
1615126707745,0.6490216407771487
1615126709298,0.6143283080701123
1615126710080,0.8075055862152913
1615126711035,0.5575473748976867
1615126711908,0.4749549504149553
1615126715790,0.6177030998102917
1615126716227,0.45615351426759765
1615126716610,0.5324393259239513
1615126717197,0.5003880199129851
1615126717935,0.4615896079318138
1615126719030,0.5634729458772292
1615126720894,0.6533251770432569
1615126721280,0.5266748635268537
1615126721688,0.5562205065385073
1615126722168,0.785442142197198
1615126722595,0.7491012549940235
1615126723083,0.5226834423995763
1615126724803,0.7946468559025743
1615126727324,0.6730994765628562
1615126755084,0.5288946688927654
1615126755503,0.4926724142828365
1615126756622,0.8036892068017409
1615126756985,0.48806667380412727
1615126758403,0.8144163940144122
1615126758907,0.5531242909518164
1615126759328,0.6213440954119787
1615126759774,0.653124971268968
1615126760119,0.4524152099069001
1615126762405,0.6975400673657484
1615126764426,0.47201541140744485
1615126766441,0.5954241747745626
1615126768918,0.846251964465029
1615126770755,0.5426628005376211
1615126771109,0.7094506868044281
1615126775907,0.8368340875397373
1615126777241,0.623798912799407
1615126779022,0.46153786800020136
1615126779344,0.6895573553109013
1615126779693,0.722587106129573
1615126780158,0.8222828867980159
1615126780606,0.7895581111011274
1615126781203,0.5338811983673897
1615126783532,0.6086058269603045
1615126787558,0.5679799953220965
1615126787942,0.7567039333300629
1615126789431,0.49975310658448624
1615126789776,0.6961090534775516
1615126792264,0.6961215598925352
1615126792507,0.531959648673288
1615126794628,0.5870093749952887
1615126795054,0.507912410779674
1615126800636,0.7179985176454817
1615126803461,0.4517838404093266
1615126804621,0.7894004999538973
1615126804920,0.5507869745656702
1615126810136,0.6185382722170307
1615126810825,0.4788351446395711
1615126815615,0.5433920536897863
1615126817619,0.4881768932212638
1615126818265,0.5356446494463785
1615126818671,0.45518401169748923
1615126825503,0.68130095512417
1615126827041,0.5688201061738052
1615126827506,0.528065856985197
1615126828089,0.5795971183593807
1615126831082,0.4674326655707495
1615126832462,0.7230570637131983
1615126833104,0.5861793782119629
1615126834032,0.7039060166723887
1615126834837,0.5003190727408169
1615126835126,0.7444479628637946
1615126837472,0.6209443315208019
1615126838009,0.538682724969789
1615126838772,0.6207512169165441
1615126841052,0.6388851499440606
1615126842507,0.47523639956054464
1615126842960,0.5631504758818795
1615126868865,0.6812677506430387
1615126869264,0.4953958367458866
1615126870569,0.7231248508884747
1615126871087,0.8050092878656778
1615126871398,0.7965390499320668
1615126872210,0.4852752514223646
1615126873950,0.6692182956449566
1615126875377,0.5534146868768863
1615126877886,0.6881273882904237
1615126879888,0.5442403792099337
1615126880416,0.5610197633486025
1615126881388,0.7497532788669969
1615126881729,0.8106205585025983
1615126882967,0.627571076098411
1615126891065,0.7665376595175966
1615126891859,0.5692005964414348
1615126892835,0.8457495579195129
1615126893761,0.6509832491761336
1615126893937,0.6643786590249356
1615126894449,0.6881341767626115
1615126894746,0.7889062593712137
1615126895980,0.5274697070412504
1615126898629,0.6237219654311832
1615126899465,0.4840062661897804
1615126900223,0.48274824691297624
1615126901078,0.5028312616109631
1615126901663,0.4610234571895533
1615126902289,0.5156239260602669
1615126902570,0.5111265151080735
1615126903545,0.47816004168621085
1615126904636,0.5075551242655196
1615126905324,0.5688369615163769
1615126908042,0.6511188638663845
1615126908878,0.4777209663123716
1615126909247,0.48858691039499025
1615126910101,0.4534416922561202
1615126916137,0.7887209011272334
1615126918626,0.6082754788234457
1615126921613,0.7263808745929112
1615126923196,0.6525550906353983
1615126923697,0.48208412998708705
1615126927863,0.5173584326394487
1615126928731,0.5420961574641414
1615126929402,0.6654957900534986
1615126929762,0.5623849149049942
1615126930272,0.7368017083681577
1615126931153,0.7658727103640173
1615126932659,0.45472397256715924
1615126941148,0.8403555326239953
1615126942382,0.5740168295046666
