TIMESTAMP,X_x,Y_x,X_y,Y_y,ORIENTATION,ROLL,PITCH,YAW,ACC_X,ACC_Y,ACC_Z,RRATE_X,RRATE_Y,RRATE_Z,MAG_X,MAG_Y,MAG_Z,QUAT_W,QUAT_X,QUAT_Y,QUAT_Z,ACC_E,ACC_N,ACC_U
1615128782389,185.5587405113084,218.5314984997286,21.7,23.3,90,10.896769266780211,22.69855240304357,54.02410837216407,-0.7460784912109375,4.0688323974609375,8.52410888671875,0.0587921142578125,0.0080108642578125,-0.0388031005859375,11.99951171875,-12.30010986328125,-41.81976318359375,0.8610572814941406,0.1719106286764145,0.1322492957115173,0.4599317014217376,-0.07371321391722183,3.7419253037218816,9.014190105769268
1615128783084,185.545998342998,219.3783666443903,21.7,23.3,90,10.8581214205511,22.63947313657235,53.40951910088141,-0.778411865234375,4.0628509521484375,8.844924926757812,-0.022705078125,0.02239990234375,-0.0004425048828125,13.1103515625,-14.013671875,-42.462158203125,0.8636809587478638,0.1706900298595428,0.132869079709053,0.4552646577358246,-0.10809814421618036,3.7452403579525795,9.021968544451148
1615128783601,185.5174691150889,220.2248500172045,21.7,23.3,90,10.84235557636597,22.611293115088724,53.61337284142824,-0.704193115234375,4.017364501953125,8.94189453125,-0.016845703125,-0.015960693359375,0.009674072265625,11.6668701171875,-11.60430908203125,-40.5609130859375,0.8629463315010071,0.1707032173871994,0.1324117481708526,0.4567834734916687,-0.10124249013992008,3.7730749437182745,8.99005059312429
1615128784078,185.50318193372297,221.07169350554497,21.7,23.3,90,10.818131016866296,22.652913404308983,53.87513692965476,-0.5713043212890625,4.2220611572265625,8.639022827148438,0.02630615234375,-0.006378173828125,0.015533447265625,13.8763427734375,-14.19677734375,-39.19677734375,0.8618583083152771,0.1709776669740677,0.1324375718832016,0.4587233960628509,-0.11069110507863257,3.822062519714792,8.99139700730734
1615128784983,185.4580894325313,221.9174562876726,21.7,23.3,90,11.1560488684397,22.46627622548914,53.072281006709694,-0.759246826171875,4.0951690673828125,8.85211181640625,0.0055389404296875,0.001617431640625,0.0166015625,9.00115966796875,-11.66839599609375,-41.84417724609375,0.8648989200592041,0.1719132661819458,0.1308607012033462,0.4530686438083648,-0.07642264856158786,3.8195532499088993,9.00019496089901
1615128785640,185.42444153223116,222.76375164752127,21.7,23.3,90,10.533903980418472,22.99312966371666,54.76918430576063,-0.74249267578125,3.95391845703125,8.927520751953125,-0.016845703125,-0.02288818359375,0.0032958984375,12.67852783203125,-14.91851806640625,-40.83251953125,0.8580349087715149,0.1711615025997162,0.1348516345024109,0.4650751650333404,-0.20215718117998427,3.838167782528905,8.943704872912765
1615128786276,185.37401957920508,223.6092134408325,21.7,23.3,90,10.41813822903996,22.932268970979926,56.480797752748686,-0.42645263671875,4.1957244873046875,8.952667236328125,0.04974365234375,-0.019683837890625,-0.002044677734375,10.028076171875,-13.85498046875,-42.718505859375,0.8512823581695557,0.1720599681138992,0.1323015987873077,0.4777132868766784,-0.26830457499080274,3.9156074832773724,8.929297135549197
1615128787319,185.32492325045067,224.45475324935651,21.7,23.3,90,11.108650067457337,22.197356143208275,54.09791090089695,-0.663482666015625,3.979049682617187,9.032867431640623,-0.031219482421875,-0.0010528564453125,-0.019622802734375,9.600830078125,-12.26806640625,-42.20428466796875,0.8613848686218262,0.1717186421155929,0.1274465024471283,0.4607452154159546,-0.031186709765523644,3.755342741691008,9.009112086958416
1615128787542,185.31931936349687,225.3016987102612,21.7,23.3,90,11.073110494843194,22.139780155358142,54.02907082173551,-0.6551055908203125,4.0377044677734375,8.82098388671875,0.00872802734375,0.002685546875,-0.0073699951171875,12.1673583984375,-15.8111572265625,-41.37115478515625,0.8618219494819641,0.1711601912975311,0.1272509098052978,0.4601893723011017,-0.09188461642161594,3.7358874162630684,9.001737337804027
1615128788334,185.27484552940916,226.1474942501983,21.7,23.3,90,10.36789868595886,22.69516107253555,56.1911998924993,-0.477935791015625,3.9814453125,8.929916381835938,-0.050933837890625,0.031982421875,-0.0105743408203125,13.1439208984375,-14.544677734375,-44.16961669921875,0.853007972240448,0.1704326122999191,0.1311451196670532,0.4755324125289917,-0.25618749501447297,3.939458304419675,8.963361401414698
1615128789140,185.20736196629449,226.99176552532575,21.7,23.3,90,9.817988490836491,22.989919984800252,56.26236008442803,-0.5808868408203125,4.1358642578125,8.882034301757812,0.0050048828125,0.007476806640625,0.0240631103515625,11.26556396484375,-15.1519775390625,-41.73126220703125,0.8529717326164246,0.1675659865140915,0.1355581730604171,0.4753786921501159,-0.30838235636436656,3.9263157436658105,8.961711739568054
